display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 167.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-sumurbandung/10748172.,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-sumurbandung/10748172,Suzuki,Baleno,GL,32500,Manual,91,1373 cc,5,5,Pertamax,Silver,2017,Jawa Barat,Sumurbandung
2016 Suzuki Karimun Wagon R 1.0 GS Wagon R Hatchback,I am interested in your car on Mobil123.com - 2016 Suzuki Karimun Wagon R 1.0 GS Wagon R Hatchback (Rp 89.000.000). https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-dki-jakarta-harmoni/10748157?carsome=true.,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-dki-jakarta-harmoni/10748157?carsome=true,Suzuki,Karimun Wagon R,GS Wagon R,122500,Manual,68,998 cc,5,5,Pertamax,Hitam,2016,DKI Jakarta,Harmoni
2015 Suzuki Ertiga 1.4 GL MPV,"I am interested in your car on Mobil123.com - 2015 Suzuki Ertiga 1,4 GL MPV AT Special price Istimewa terawat siap pakai (Rp 138.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-baratajaya/10748097.",https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-baratajaya/10748097,Suzuki,Ertiga,GL,132000,Automatic,94,1373 cc,5,7,Pertamax,Putih,2015,Jawa Timur,Baratajaya
2020 Suzuki Ertiga 1.5 Sport MPV,I am interested in your car on Mobil123.com - 2020 Suzuki Ertiga 1.5 Sport MPV (Rp 240.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-sport-jawa-timur-surabaya/10748032.,https://www.mobil123.com/dijual/suzuki-ertiga-sport-jawa-timur-surabaya/10748032,Suzuki,Ertiga,Sport,42500,Automatic,103,1462 cc,5,7,Pertamax,Putih,2020,Jawa Timur,Surabaya
2017 Suzuki Ertiga 1.4 GL MPV,I am interested in your car on Mobil123.com - 2017 Suzuki Ertiga 1.4 GL MPV Abu #Kondisi Bagus (Rp 143.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-benowo/10747880.,https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-benowo/10747880,Suzuki,Ertiga,GL,82500,Manual,91,1373 cc,5,7,Pertamax,Abu-abu,2017,Jawa Timur,Benowo
2020 Suzuki XL7 1.5 ALPHA Wagon,I am interested in your car on Mobil123.com - 2020 Suzuki XL7 1.5 ALPHA Wagon (Rp 220.000.000). https://www.mobil123.com/dijual/suzuki-xl7-alpha-dki-jakarta-mangga-dua/9957031.,https://www.mobil123.com/dijual/suzuki-xl7-alpha-dki-jakarta-mangga-dua/9957031,Suzuki,XL7,ALPHA,15000,Automatic,103,1462 cc,5,7,Pertamax,Orange,2020,DKI Jakarta,Mangga Dua
2020 Suzuki XL7 1.5 BETA Wagon,"I am interested in your car on Mobil123.com - 2020 Suzuki XL7 1,5 BETA Wagon (Rp 215.000.000). https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-mangga-dua/10052901.",https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-mangga-dua/10052901,Suzuki,XL7,BETA,30000,Automatic,103,1462 cc,5,7,Pertamax,Putih,2020,DKI Jakarta,Mangga Dua
2016 Suzuki Ertiga 1.4 GX MPV,I am interested in your car on Mobil123.com - 2016 Suzuki Ertiga 1.4 GX MPV (Rp 154.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-banten-alam-sutera/10736012.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-banten-alam-sutera/10736012,Suzuki,Ertiga,GX,57500,Manual,91,1373 cc,5,7,Pertamax,Silver,2016,Banten,Alam Sutera
2018 Suzuki Ignis 1.2 GX Hatchback,I am interested in your car on Mobil123.com - 2018 Suzuki Ignis 1.2 GX Hatchback (Rp 151.000.000). https://www.mobil123.com/dijual/suzuki-ignis-gx-banten-cipondoh/10179471?carsome=true.,https://www.mobil123.com/dijual/suzuki-ignis-gx-banten-cipondoh/10179471?carsome=true,Suzuki,Ignis,GX,67500,Automatic,82,1197 cc,5,5,Pertamax,Merah,2018,Banten,Cipondoh
2020 Suzuki XL7 1.5 ALPHA Wagon,I am interested in your car on Mobil123.com - 2020 Suzuki XL7 1.5 ALPHA Wagon AT (Rp 231.000.000). https://www.mobil123.com/dijual/suzuki-xl7-alpha-jawa-barat-astanaanyar/10747595.,https://www.mobil123.com/dijual/suzuki-xl7-alpha-jawa-barat-astanaanyar/10747595,Suzuki,XL7,ALPHA,27500,Automatic,103,1462 cc,5,7,Pertamax,Orange,2020,Jawa Barat,Astanaanyar
2015 Suzuki Ertiga 1.4 GX MPV,I am interested in your car on Mobil123.com - 2015 Suzuki Ertiga 1.4 GX MPV PUTIH MATIC MULUSS TERAWAT (Rp 149.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-asia-afrika/10747518.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-asia-afrika/10747518,Suzuki,Ertiga,GX,92500,Automatic,94,1373 cc,5,7,Pertamax,Putih,2015,Jawa Barat,Asia Afrika
2018 Suzuki Ertiga 1.5 GL MPV,"I am interested in your car on Mobil123.com - 2018 Suzuki Ertiga 1,5 GL Mt Istimewa (Rp 172.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-kaliwates/10523146.",https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-kaliwates/10523146,Suzuki,Ertiga,GL,61000,Manual,103,1462 cc,5,7,Pertamax,Coklat,2018,Jawa Timur,Kaliwates
2020 Suzuki XL7 1.5 ALPHA Wagon,I am interested in your car on Mobil123.com - 2020 Suzuki XL7 1.5 ALPHA Wagon AT (Rp 231.000.000). https://www.mobil123.com/dijual/suzuki-xl7-alpha-jawa-barat-arcamanik/10747419.,https://www.mobil123.com/dijual/suzuki-xl7-alpha-jawa-barat-arcamanik/10747419,Suzuki,XL7,ALPHA,27500,Automatic,103,1462 cc,5,7,Pertamax,Orange,2020,Jawa Barat,Arcamanik
2008 Suzuki SX4 1.5 Cross Over Hatchback,"I am interested in your car on Mobil123.com - 2008 Suzuki SX4 1,5 Cross Over Hatchback (Rp 95.000.000). https://www.mobil123.com/dijual/suzuki-sx4-cross-over-jawa-barat-bandung/10747283.",https://www.mobil123.com/dijual/suzuki-sx4-cross-over-jawa-barat-bandung/10747283,Suzuki,SX4,Cross Over,89000,Automatic,99,1490 cc,5,5,Pertamax,Hitam,2008,Jawa Barat,Bandung
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 204.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-bandung/10747389.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-bandung/10747389,Suzuki,Ertiga,GX,17500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Barat,Bandung
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 204.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-baleendah/10747367.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-baleendah/10747367,Suzuki,Ertiga,GX,17500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Barat,Baleendah
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAAR (Rp 204.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-baleendah/10747338.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-baleendah/10747338,Suzuki,Ertiga,GX,17500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Barat,Baleendah
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 204.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-babakanciparay/10747313.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-babakanciparay/10747313,Suzuki,Ertiga,GX,17500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Barat,Babakanciparay
2019 Suzuki Baleno 1.4 Hatchback,I am interested in your car on Mobil123.com - 2019 Suzuki Baleno 1.4 Hatchback (Rp 200.000.000). https://www.mobil123.com/dijual/suzuki-baleno-dki-jakarta-cempaka-putih/10747300.,https://www.mobil123.com/dijual/suzuki-baleno-dki-jakarta-cempaka-putih/10747300,Suzuki,Baleno,,37500,Automatic,91,1373 cc,5,5,Pertamax,Putih,2019,DKI Jakarta,Cempaka Putih
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAAR (Rp 204.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-astanaanyar/10747289.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-barat-astanaanyar/10747289,Suzuki,Ertiga,GX,17500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Barat,Astanaanyar
2018 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2018 Suzuki Baleno 1.4 GL Hatchback (Rp 166.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-cengkareng/10241861?carsome=true.,https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-cengkareng/10241861?carsome=true,Suzuki,Baleno,GL,57500,Manual,91,1373 cc,5,5,Pertamax,Merah,2018,DKI Jakarta,Cengkareng
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 167.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-asia-afrika/10747246.,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-asia-afrika/10747246,Suzuki,Baleno,GL,32500,Manual,91,1373 cc,5,5,Pertamax,Silver,2017,Jawa Barat,Asia Afrika
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 167.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-arjasari/10747204.,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-arjasari/10747204,Suzuki,Baleno,GL,32500,Manual,91,1373 cc,5,5,Pertamax,Silver,2017,Jawa Barat,Arjasari
2014 Suzuki Splash 1.2 Hatchback,I am interested in your car on Mobil123.com - 2014 Suzuki Splash 1.2 Hatchback (Rp 100.000.000). https://www.mobil123.com/dijual/suzuki-splash-jawa-timur-kertajaya-indah/10318043.,https://www.mobil123.com/dijual/suzuki-splash-jawa-timur-kertajaya-indah/10318043,Suzuki,Splash,,92500,Manual,85,1197 cc,5,5,Pertamax,Abu-abu,2014,Jawa Timur,Kertajaya Indah
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 167.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-arcamanik/10747173.,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-arcamanik/10747173,Suzuki,Baleno,GL,32500,Manual,91,1373 cc,5,5,Pertamax,Silver,2017,Jawa Barat,Arcamanik
2019 Suzuki Ertiga 1.5 GX MPV,I am interested in your car on Mobil123.com - 2019 Suzuki Ertiga 1.5 GX MPV (Rp 193.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-timur-kertajaya-indah/10490066.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-timur-kertajaya-indah/10490066,Suzuki,Ertiga,GX,62500,Manual,103,1462 cc,5,7,Pertamax,Abu-abu,2019,Jawa Timur,Kertajaya Indah
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback GARANSI 1 TAHUN TIDAK BEKAS BANJIR ATAU TABRAKAN BESAR (Rp 167.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-antapani/10747143.,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-antapani/10747143,Suzuki,Baleno,GL,32500,Manual,91,1373 cc,5,5,Pertamax,Silver,2017,Jawa Barat,Antapani
2014 Suzuki Ertiga 1.4 GL MPV,I am interested in your car on Mobil123.com - 2014 Suzuki Ertiga 1.4 GL MPV km 40rb dp ceper (19) (Rp 135.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gl-dki-jakarta-mangga-dua/10747015.,https://www.mobil123.com/dijual/suzuki-ertiga-gl-dki-jakarta-mangga-dua/10747015,Suzuki,Ertiga,GL,37500,Automatic,94,1373 cc,5,7,Pertamax,Putih,2014,DKI Jakarta,Mangga Dua
2015 Suzuki Ertiga 1.4 GX MPV,I am interested in your car on Mobil123.com - 2015 Suzuki Ertiga 1.4 GX MPV Mt Istimewa Dijual Di Malang (Rp 141.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-timur-malang-kota/10258357.,https://www.mobil123.com/dijual/suzuki-ertiga-gx-jawa-timur-malang-kota/10258357,Suzuki,Ertiga,GX,1234,Manual,94,1373 cc,5,7,Pertamax,Abu-abu,2015,Jawa Timur,Malang Kota
2019 Suzuki Ignis 1.2 GX Hatchback,I am interested in your car on Mobil123.com - 2019 Suzuki Ignis 1.2 GX Hatchback Jual Mobil Bekas Sidoarjo (Rp 145.000.000). https://www.mobil123.com/dijual/suzuki-ignis-gx-jawa-timur-sidoarjo/10746834.,https://www.mobil123.com/dijual/suzuki-ignis-gx-jawa-timur-sidoarjo/10746834,Suzuki,Ignis,GX,42500,Automatic,82,1197 cc,5,5,Pertamax,Hitam,2019,Jawa Timur,Sidoarjo
2017 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1.4 GL Hatchback (Rp 136.900.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-pluit/10746820.,https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-pluit/10746820,Suzuki,Baleno,GL,82500,Manual,91,1373 cc,5,5,Pertamax,Merah,2017,DKI Jakarta,Pluit
2015 Suzuki APV 1.5 Luxury Van,I am interested in your car on Mobil123.com - 2015 Suzuki APV 1.5 Luxury Van (Rp 121.500.000). https://www.mobil123.com/dijual/suzuki-apv-luxury-banten-cipocok-jaya/10575323.,https://www.mobil123.com/dijual/suzuki-apv-luxury-banten-cipocok-jaya/10575323,Suzuki,APV,Luxury,102000,Automatic,104,1493 cc,5,7,Pertamax,Hitam,2015,Banten,Cipocok Jaya
2017 Suzuki Ertiga 1.4 Dreza MPV,I am interested in your car on Mobil123.com - 2017 Suzuki Ertiga 1.4 Dreza MPV (Rp 150.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-dreza-jawa-barat-bekasi/10607408.,https://www.mobil123.com/dijual/suzuki-ertiga-dreza-jawa-barat-bekasi/10607408,Suzuki,Ertiga,Dreza,45000,Manual,91,1373 cc,5,7,Pertamax,Abu-abu,2017,Jawa Barat,Bekasi
2018 Suzuki Baleno 1.4 GL Hatchback,I am interested in your car on Mobil123.com - 2018 Suzuki Baleno 1.4 GL Hatchback (Rp 165.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-banten-cikande/9568702.,https://www.mobil123.com/dijual/suzuki-baleno-gl-banten-cikande/9568702,Suzuki,Baleno,GL,62500,Automatic,91,1373 cc,5,5,Pertamax,Biru,2018,Banten,Cikande
2014 Suzuki Ertiga 1.4 GX MPV,"I am interested in your car on Mobil123.com - 2014 Suzuki Ertiga 1,4 GX MPV / Sya (Rp 138.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gx-dki-jakarta-cilincing/10732066.",https://www.mobil123.com/dijual/suzuki-ertiga-gx-dki-jakarta-cilincing/10732066,Suzuki,Ertiga,GX,43389,Manual,94,1373 cc,5,7,Pertamax,Putih,2014,DKI Jakarta,Cilincing
2006 Suzuki Caribian 1.3 Pick-up,I am interested in your car on Mobil123.com - 2006 Suzuki Katana (Rp 100.000.000). https://www.mobil123.com/dijual/suzuki-caribian-jambi-jelutung/10723012.,https://www.mobil123.com/dijual/suzuki-caribian-jambi-jelutung/10723012,Suzuki,Caribian,,110,Manual,69,1298 cc,2,2,Pertamax,Abu-abu,2006,Jambi,Jelutung
2018 Suzuki Ertiga 1.4 GL MPV,"I am interested in your car on Mobil123.com - 2018 Suzuki Ertiga 1,4 GL TDP 4,5 JT (Rp 143.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-gl-dki-jakarta-permata-hijau/10581872.",https://www.mobil123.com/dijual/suzuki-ertiga-gl-dki-jakarta-permata-hijau/10581872,Suzuki,Ertiga,GL,65000,Manual,91,1373 cc,5,7,Pertamax,Abu-abu,2018,DKI Jakarta,Permata Hijau
2008 Suzuki Neo Baleno 1.5 1.5 Sedan,I am interested in your car on Mobil123.com - Suzuki Neo Baleno Tahun 2008  2009 Manual Abu-abu Metalik - 1 (Rp 79.000.000). https://www.mobil123.com/dijual/suzuki-neo-baleno-1-5-jawa-barat-pondok-gede/6686498.,https://www.mobil123.com/dijual/suzuki-neo-baleno-1-5-jawa-barat-pondok-gede/6686498,Suzuki,Neo Baleno,1.5,177500,Manual,99,1490 cc,4,5,Pertamax,Abu-abu,2008,Jawa Barat,Pondok Gede
2008 Suzuki APV 1.5 GX Arena Van,"I am interested in your car on Mobil123.com - 2008 Suzuki APV 1,5 GX Arena TDP 12JT (Rp 75.000.000). https://www.mobil123.com/dijual/suzuki-apv-gx-arena-dki-jakarta-duren-sawit/9743471.",https://www.mobil123.com/dijual/suzuki-apv-gx-arena-dki-jakarta-duren-sawit/9743471,Suzuki,APV,GX Arena,100000,Manual,104,1493 cc,5,8,Pertamax,Silver,2008,DKI Jakarta,Duren Sawit
2015 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback,I am interested in your car on Mobil123.com - 2015 Suzuki Karimun Wagon R GL AT TDP 5 JT (Rp 73.000.000). https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-dki-jakarta-permata-hijau/10601240.,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-dki-jakarta-permata-hijau/10601240,Suzuki,Karimun Wagon R,GL Wagon R,90000,Automatic,68,998 cc,5,5,Pertamax,Silver,2015,DKI Jakarta,Permata Hijau
2017 Suzuki Ignis 1.2 GX Hatchback,"I am interested in your car on Mobil123.com - 2017 Suzuki Ignis 1,2 GX Tdp 5 JT (Rp 120.000.000). https://www.mobil123.com/dijual/suzuki-ignis-gx-dki-jakarta-permata-hijau/10172142.",https://www.mobil123.com/dijual/suzuki-ignis-gx-dki-jakarta-permata-hijau/10172142,Suzuki,Ignis,GX,80000,Manual,82,1197 cc,5,5,Pertamax,Biru,2017,DKI Jakarta,Permata Hijau
2015 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback,I am interested in your car on Mobil123.com - 2015 Suzuki Karimun Wagon R GL AT TDP 5 JT (Rp 73.000.000). https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-jawa-barat-pancoran-mas/10601185.,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-jawa-barat-pancoran-mas/10601185,Suzuki,Karimun Wagon R,GL Wagon R,90000,Automatic,68,998 cc,5,5,Pertamax,Silver,2015,Jawa Barat,Pancoran Mas
2017 Suzuki Baleno 1.4 GL Hatchback,"I am interested in your car on Mobil123.com - 2017 Suzuki Baleno 1,4 GL Hatchback (Rp 175.000.000). https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-citra-garden-5/10707057.",https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-citra-garden-5/10707057,Suzuki,Baleno,GL,24600,Manual,91,1373 cc,5,5,Pertamax,Merah,2017,DKI Jakarta,Citra Garden 5
2017 Suzuki Grand Vitara 2.4 2.4 SUV,I am interested in your car on Mobil123.com - 2017 Suzuki Grand Vitara 2.4 2.4 SUV Matic KM 49RB (Rp 200.000.000). https://www.mobil123.com/dijual/suzuki-grand-vitara-2-4-dki-jakarta-grogol/10712196.,https://www.mobil123.com/dijual/suzuki-grand-vitara-2-4-dki-jakarta-grogol/10712196,Suzuki,Grand Vitara,2.4,47500,Automatic,164,2393 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Grogol
2021 Suzuki XL7 1.5 BETA Wagon,I am interested in your car on Mobil123.com - 2021 Suzuki XL7 1.5 BETA Wagon GX Matic KM 700 PERAK (Rp 230.000.000). https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-grogol/9401645.,https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-grogol/9401645,Suzuki,XL7,BETA,2500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2021,DKI Jakarta,Grogol
2022 Suzuki Ertiga 1.5 Sport MPV,I am interested in your car on Mobil123.com - 2022 Suzuki Ertiga 1.5 Sport MPV Matic KM 2RB (Rp 240.000.000). https://www.mobil123.com/dijual/suzuki-ertiga-sport-dki-jakarta-grogol/10460462.,https://www.mobil123.com/dijual/suzuki-ertiga-sport-dki-jakarta-grogol/10460462,Suzuki,Ertiga,Sport,2500,Automatic,103,1462 cc,5,7,Pertamax,Abu-abu,2022,DKI Jakarta,Grogol
