display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2014 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - 2014 Lexus RX270 2.7 RX270 SUV. TERMURAH. LOW KM. PAJAK PANJANG. SIAP PAKAI (Rp 425.000.000). https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-taman-ratu/10694088.,https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-taman-ratu/10694088,Lexus,RX270,RX270,82500,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Taman Ratu
2009 Lexus LS460L 4.6 Sedan,"I am interested in your car on Mobil123.com - 2009 Lexus LS460L 4,6 Base Spec Sedan (Rp 319.000.000). https://www.mobil123.com/dijual/lexus-ls460l-banten-pusat-kota-tangerang/10396447.",https://www.mobil123.com/dijual/lexus-ls460l-banten-pusat-kota-tangerang/10396447,Lexus,LS460L,,80000,Automatic,375,4608 cc,4,4,Pertamax,Hitam,2009,Banten,Pusat Kota Tangerang
2021 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2021 Lexus RX300 2.0 F-Sport SUV putih km 8 rban interior merah pajak panjang siap pakai cash kredit bisa (Rp 1.450.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10693817.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10693817,Lexus,RX300,F-Sport,7500,Automatic,235,1998 cc,5,5,Pertamax,Putih,2021,DKI Jakarta,Mangga Dua
2015 Lexus NX200t 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2015 Lexus NX200t 2.0 F-Sport SUV (Rp 618.000.000). https://www.mobil123.com/dijual/lexus-nx200t-f-sport-dki-jakarta-menteng/10693560.,https://www.mobil123.com/dijual/lexus-nx200t-f-sport-dki-jakarta-menteng/10693560,Lexus,NX200t,F-Sport,52500,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2015,DKI Jakarta,Menteng
2018 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2018 Lexus RX300 2.0 F-Sport SUV (Rp 1.075.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-salemba/9849981.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-salemba/9849981,Lexus,RX300,F-Sport,42500,Automatic,235,1998 cc,5,5,Pertamax,Putih,2018,DKI Jakarta,Salemba
2020 Lexus ES300h 2.5 Ultra Luxury Sedan,I am interested in your car on Mobil123.com - Lexus Es300h 2.5 Hybrid ultra AT 2020 Titanium (Rp 995.000.000). https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-kebon-jeruk/10114278.,https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-kebon-jeruk/10114278,Lexus,ES300h,Ultra Luxury,23561,Automatic,215,2487 cc,4,5,Pertamax,Silver,2020,DKI Jakarta,Kebon Jeruk
2021 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - FULL RECORD KM 14RB!! Lexus RX 300 2.0 F Sport AT 2021 Black On Red (Rp 1.425.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tanjung-duren/10693264.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tanjung-duren/10693264,Lexus,RX300,F-Sport,14365,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2021,DKI Jakarta,Tanjung Duren
2020 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - Warranty ON !! Lexus RX 300 2.0 F Sport 2020 Sonic Titanium (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-cilandak/10693204.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-cilandak/10693204,Lexus,RX300,F-Sport,22343,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2020,DKI Jakarta,Cilandak
2013 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - Lexus RX270 2013 2.7 RX270 SUV (Rp 385.000.000). https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-mangga-dua/10325866.,https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-mangga-dua/10325866,Lexus,RX270,RX270,72000,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2013,DKI Jakarta,Mangga Dua
2014 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - 2014 Lexus RX270 2.7 RX270 SUV (Rp 435.000.000). https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-bintaro/10274253.,https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-bintaro/10274253,Lexus,RX270,RX270,82500,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Bintaro
2020 Lexus RX300 2.0 F-Sport SUV,"I am interested in your car on Mobil123.com - 2020 Lexus RX300 2,0 F-Sport SUV (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tebet/10692373.",https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tebet/10692373,Lexus,RX300,F-Sport,20000,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2020,DKI Jakarta,Tebet
2016 Lexus NX200t 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2016 Lexus NX200t 2.0 F-Sport SUV KM30RB TDP 50JUTA (Rp 595.000.000). https://www.mobil123.com/dijual/lexus-nx200t-f-sport-dki-jakarta-mangga-dua/10442806.,https://www.mobil123.com/dijual/lexus-nx200t-f-sport-dki-jakarta-mangga-dua/10442806,Lexus,NX200t,F-Sport,32500,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2016,DKI Jakarta,Mangga Dua
2008 Lexus LX570 5.7 SUV,I am interested in your car on Mobil123.com - 2008 Lexus LX570 5.7 Bensin ATPM Black On Grey Rubah Facelift F Sport Original Like' New (Rp 950.000.000). https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-kemayoran/10430642.,https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-kemayoran/10430642,Lexus,LX570,,108000,Automatic,380,5663 cc,5,8,Pertamax,Hitam,2008,DKI Jakarta,Kemayoran
2009 Lexus LS460L 4.6 Sedan,I am interested in your car on Mobil123.com - 2009 Lexus LS460L 4.6 Sedan (Rp 319.000.000). https://www.mobil123.com/dijual/lexus-ls460l-dki-jakarta-kebayoran-baru/10394574.,https://www.mobil123.com/dijual/lexus-ls460l-dki-jakarta-kebayoran-baru/10394574,Lexus,LS460L,,82500,Automatic,375,4608 cc,4,4,Pertamax,Hitam,2009,DKI Jakarta,Kebayoran Baru
2014 Lexus RX270 2.7 RX270 SUV,"I am interested in your car on Mobil123.com - 2014 Lexus RX270 2.7 RX270 SUV. TERMURAH. LOW KM, SIAP PAKAI. PAJAK PANJANG (Rp 425.000.000). https://www.mobil123.com/dijual/lexus-rx270-rx270-banten-bsd/10281374.",https://www.mobil123.com/dijual/lexus-rx270-rx270-banten-bsd/10281374,Lexus,RX270,RX270,82500,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2014,Banten,BSD
2018 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2018 Lexus RX300 2.0 F-Sport SUV TOTAL DP 300JT White On Black ATPM Km Super Low Cooler Seat Full F-Sport Package HARGA NEGO BANYAK LIKE NEW (Rp 1.125.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pondok-indah/10586926.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pondok-indah/10586926,Lexus,RX300,F-Sport,32500,Automatic,235,1998 cc,5,5,Pertamax,Putih,2018,DKI Jakarta,Pondok Indah
2016 Lexus RX200t 2.0 SUV,I am interested in your car on Mobil123.com - 2016 Lexus RX200t 2.0 SUV Luxury TOTAL DP 240JT White On Black Km 30Rb Super Antik Service Record ATPM Cooler Seat GPS Indonesia HARGA NEGO LIKE NEW (Rp 895.000.000). https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-pondok-indah/10633707.,https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-pondok-indah/10633707,Lexus,RX200t,,27500,Automatic,235,1998 cc,5,5,Pertamax,Putih,2016,DKI Jakarta,Pondok Indah
2020 Lexus ES300h 2.5 Ultra Luxury Sedan,I am interested in your car on Mobil123.com - 2020 Lexus ES300h 2.5 Ultra Luxury Sedan AT Sonic Titanium - LOW KM 20RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - READY TO USE (Rp 1.075.000.000). https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-mangga-dua/10091611.,https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-mangga-dua/10091611,Lexus,ES300h,Ultra Luxury,22500,Automatic,215,2487 cc,4,5,Pertamax,Abu-abu,2020,DKI Jakarta,Mangga Dua
2020 Lexus ES300h 2.5 Ultra Luxury Sedan,I am interested in your car on Mobil123.com - Lexus Es300h 2.5 Hybrid ultra AT 2020 Titanium (Rp 995.000.000). https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-kebon-jeruk/10114278.,https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-kebon-jeruk/10114278,Lexus,ES300h,Ultra Luxury,23561,Automatic,215,2487 cc,4,5,Pertamax,Silver,2020,DKI Jakarta,Kebon Jeruk
2021 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - FULL RECORD KM 14RB!! Lexus RX 300 2.0 F Sport AT 2021 Black On Red (Rp 1.425.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tanjung-duren/10693264.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-tanjung-duren/10693264,Lexus,RX300,F-Sport,14365,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2021,DKI Jakarta,Tanjung Duren
2016 Lexus RX200t 2.0 SUV,I am interested in your car on Mobil123.com - 2016 Lexus RX200t 2.0 SUV Luxury ATPM White On Black Km20rb Antik Panoramic Sunroof PBD HUD Audio Mark Levinson #AUTOHIGH #BEST DEAL (Rp 895.000.000). https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-pondok-indah/10424572.,https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-pondok-indah/10424572,Lexus,RX200t,,29000,Automatic,235,1998 cc,5,5,Pertamax,Putih,2016,DKI Jakarta,Pondok Indah
2018 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2018 Lexus RX300 2.0 F-Sport SUV AT Putih Metalik - KM 40RIBU ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - TANGAN PERTAMA - READY TO USE (Rp 1.075.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/9843112.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/9843112,Lexus,RX300,F-Sport,47500,Automatic,235,1998 cc,5,5,Pertamax,Putih,2018,DKI Jakarta,Mangga Dua
2009 Lexus LX570 5.7 SUV,I am interested in your car on Mobil123.com - 2009 Lexus LX570 5.7 SUV AT UPGRADE Putih Metalik - LOW KM 70RIBUAN ASLI ANTIK - VERY GOOD CONDITION - READY TO USE (Rp 1.000.000.000). https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-mangga-dua/10334101.,https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-mangga-dua/10334101,Lexus,LX570,,72500,Automatic,380,5663 cc,5,8,Pertamax,Putih,2009,DKI Jakarta,Mangga Dua
2020 Lexus ES300h 2.5 Ultra Luxury Sedan,I am interested in your car on Mobil123.com - 2020 Lexus ES300h 2.5 Ultra Luxury Sedan AT Hitam Metalik - LOW KM 10RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - TANGAN PERTAMA (Rp 1.075.000.000). https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-mangga-dua/10369905.,https://www.mobil123.com/dijual/lexus-es300h-ultra-luxury-dki-jakarta-mangga-dua/10369905,Lexus,ES300h,Ultra Luxury,17500,Automatic,215,2487 cc,4,5,Pertamax,Hitam,2020,DKI Jakarta,Mangga Dua
2020 Lexus LM350 3.5 Van Wagon,I am interested in your car on Mobil123.com - 2020 Lexus LM350 3.5 Van Wagon AT Hitam Metalik - LOW KM 7RIBU ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - GRESS LIKE NEW - TANGAN PERTAMA (Rp 2.375.000.000). https://www.mobil123.com/dijual/lexus-lm350-dki-jakarta-mangga-dua/10626442.,https://www.mobil123.com/dijual/lexus-lm350-dki-jakarta-mangga-dua/10626442,Lexus,LM350,,7500,Automatic,296,3456 cc,5,4,Pertamax,Hitam,2020,DKI Jakarta,Mangga Dua
2021 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2021 Lexus RX300 2.0 F-Sport SUV AT Black On F-Flare Red - KM 10RIBUAN ASLI SERVICE RECORD - PERFECT CONDITION - LIKE NEW - TANGAN PERTAMA (Rp 1.425.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10664567.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10664567,Lexus,RX300,F-Sport,17500,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2021,DKI Jakarta,Mangga Dua
2018 Lexus RX300 2.0 Luxury SUV,"I am interested in your car on Mobil123.com - ANTIK KM 26 RIBU | 2018 Lexus RX300 2,0 Luxury SUV (Rp 1.050.000.000). https://www.mobil123.com/dijual/lexus-rx300-luxury-banten-bsd/10627121.",https://www.mobil123.com/dijual/lexus-rx300-luxury-banten-bsd/10627121,Lexus,RX300,Luxury,26000,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2018,Banten,BSD
2014 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - Lexus RX270 2.7 CBU ATPM Full Option 2014 (Rp 434.999.999). https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-cbd/10301482.,https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-cbd/10301482,Lexus,RX270,RX270,85000,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,CBD
2009 Lexus LS460L 4.6 Sedan,"I am interested in your car on Mobil123.com - 2009 Lexus LS460L 4,6 Base Spec Sedan (Rp 319.000.000). https://www.mobil123.com/dijual/lexus-ls460l-jawa-barat-pondok-gede/10396456.",https://www.mobil123.com/dijual/lexus-ls460l-jawa-barat-pondok-gede/10396456,Lexus,LS460L,,80000,Automatic,375,4608 cc,4,4,Pertamax,Hitam,2009,Jawa Barat,Pondok Gede
2018 Lexus RX300 2.0 Luxury SUV,I am interested in your car on Mobil123.com - 2018 Lexus RX300 2.0 Luxury SUV (Rp 1.125.000.000). https://www.mobil123.com/dijual/lexus-rx300-luxury-dki-jakarta-kebon-jeruk/10562071.,https://www.mobil123.com/dijual/lexus-rx300-luxury-dki-jakarta-kebon-jeruk/10562071,Lexus,RX300,Luxury,12500,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Kebon Jeruk
2020 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2020 Lexus RX300 2.0 F-Sport SUV sonic titanium km20rb pajak panjang 1 tahun (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10688019.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10688019,Lexus,RX300,F-Sport,22500,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2020,DKI Jakarta,Mangga Dua
2020 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2020 Lexus RX300 2.0 F-Sport SUV AT Sonic Titanium - LOW KM 20RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - READY TO USE (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10687295.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-mangga-dua/10687295,Lexus,RX300,F-Sport,22500,Automatic,235,1998 cc,5,5,Pertamax,Silver,2020,DKI Jakarta,Mangga Dua
2016 Lexus RX200t 2.0 SUV,I am interested in your car on Mobil123.com - 2016 Lexus RX200t 2.0 SUV Luxury 2016 KM 31rb ANTIK (Rp 830.000.000). https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-kelapa-gading/10658060.,https://www.mobil123.com/dijual/lexus-rx200t-dki-jakarta-kelapa-gading/10658060,Lexus,RX200t,,27500,Automatic,235,1998 cc,5,5,Pertamax,Silver,2016,DKI Jakarta,Kelapa Gading
2020 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2020 Lexus RX300 2.0 F-Sport SUV AT Sonic Titanium - LOW KM 20RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - READY TO USE (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pademangan/10686983.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pademangan/10686983,Lexus,RX300,F-Sport,22500,Automatic,235,1998 cc,5,5,Pertamax,Silver,2020,DKI Jakarta,Pademangan
2020 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2020 Lexus RX300 2.0 F-Sport SUV  AT Sonic Titanium - LOW KM 20RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - READY TO USE (Rp 1.345.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pantai-indah-kapuk/10686931.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pantai-indah-kapuk/10686931,Lexus,RX300,F-Sport,22500,Automatic,235,1998 cc,5,5,Pertamax,Silver,2020,DKI Jakarta,Pantai Indah Kapuk
2019 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2019 Lexus RX300 2.0 F-Sport SUV (Rp 1.250.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pademangan/10686537.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-pademangan/10686537,Lexus,RX300,F-Sport,17500,Automatic,235,1998 cc,5,5,Pertamax,Abu-abu,2019,DKI Jakarta,Pademangan
2016 Lexus LX570 5.7 SUV,I am interested in your car on Mobil123.com - 2016 Lexus LX570 5.7 Base Spec SUV (Rp 2.350.000.000). https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-menteng/10599018.,https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-menteng/10599018,Lexus,LX570,,32000,Automatic,383,5663 cc,5,8,Pertamax,Hitam,2016,DKI Jakarta,Menteng
2013 Lexus LX570 5.7 SUV,I am interested in your car on Mobil123.com - 2013 Lexus LX570 5.7 SUV Service Record Like New (Rp 1.300.000.000). https://www.mobil123.com/dijual/lexus-lx570-jawa-barat-bekasi/10684857.,https://www.mobil123.com/dijual/lexus-lx570-jawa-barat-bekasi/10684857,Lexus,LX570,,67500,Automatic,383,5663 cc,5,8,Pertamax,Hitam,2013,Jawa Barat,Bekasi
2014 Lexus ES300h 2.5 ES300h Sedan,I am interested in your car on Mobil123.com - 2014 Lexus ES300h 2.5 ES300h Sedan Service Record with Brand New Battery (Worth 80Jt) (Rp 420.000.000). https://www.mobil123.com/dijual/lexus-es300h-es300h-dki-jakarta-pluit/10064961.,https://www.mobil123.com/dijual/lexus-es300h-es300h-dki-jakarta-pluit/10064961,Lexus,ES300h,ES300h,127500,Automatic,202,2494 cc,4,5,Pertamax,Hitam,2014,DKI Jakarta,Pluit
2017 Lexus RX200t 2.0 F Sport SUV,I am interested in your car on Mobil123.com - 2017 Lexus RX200t 2.0 F Sport SUV Service Record Great Condition (Rp 985.000.000). https://www.mobil123.com/dijual/lexus-rx200t-f-sport-jawa-timur-surabaya/9994503.,https://www.mobil123.com/dijual/lexus-rx200t-f-sport-jawa-timur-surabaya/9994503,Lexus,RX200t,F Sport,37500,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2017,Jawa Timur,Surabaya
2012 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - 2012 Lexus RX270 2.7 RX270 SUV (Rp 395.000.002). https://www.mobil123.com/dijual/lexus-rx270-rx270-jawa-timur-wonokromo/10684013.,https://www.mobil123.com/dijual/lexus-rx270-rx270-jawa-timur-wonokromo/10684013,Lexus,RX270,RX270,62500,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2012,Jawa Timur,Wonokromo
2019 Lexus RX300 2.0 F-Sport SUV,I am interested in your car on Mobil123.com - 2019 Lexus RX300 2.0 F-Sport SUV (Rp 1.290.000.000). https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-kelapa-gading/10658651.,https://www.mobil123.com/dijual/lexus-rx300-f-sport-dki-jakarta-kelapa-gading/10658651,Lexus,RX300,F-Sport,7500,Automatic,235,1998 cc,5,5,Pertamax,Hitam,2019,DKI Jakarta,Kelapa Gading
2014 Lexus RX270 2.7 RX270 SUV,I am interested in your car on Mobil123.com - 2014 Lexus RX270 2.7 RX270 SUV TERMURAH SIAP PAKAI KONDISI EXTRA (Rp 425.000.000). https://www.mobil123.com/dijual/lexus-rx270-rx270-banten-gading-serpong/10421904.,https://www.mobil123.com/dijual/lexus-rx270-rx270-banten-gading-serpong/10421904,Lexus,RX270,RX270,82500,Automatic,182,2672 cc,5,5,Pertamax,Hitam,2014,Banten,Gading Serpong
2014 Lexus LX570 5.7 SUV,I am interested in your car on Mobil123.com - 2014 Lexus LX570 5.7 SUV (Rp 1.390.000.000). https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-sunter/10377195.,https://www.mobil123.com/dijual/lexus-lx570-dki-jakarta-sunter/10377195,Lexus,LX570,,47500,Automatic,383,5663 cc,5,8,Pertamax,Abu-abu,2014,DKI Jakarta,Sunter
