display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2015 BMW X5 2.0 xDrive25d SUV,I am interested in your car on Mobil123.com - 2015 BMW X5 2.0 xDrive25d SUV (Rp 600.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive25d-dki-jakarta-kelapa-gading/10020523.,https://www.mobil123.com/dijual/bmw-x5-xdrive25d-dki-jakarta-kelapa-gading/10020523,BMW,X5,xDrive25d,47500,Automatic,218,1995 cc,5,5,Solar,Hitam,2015,DKI Jakarta,Kelapa Gading
2017 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2017 BMW X1 1.5 sDrive18i xLine SUV (Rp 504.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-banten-bsd/10698097.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-banten-bsd/10698097,BMW,X1,sDrive18i xLine,47500,Automatic,136,1499 cc,5,5,Pertamax,Putih,2017,Banten,BSD
2016 BMW X3 2.0 xDrive20i xLine SUV,I am interested in your car on Mobil123.com - 2016 BMW X3 2.0 xDrive20i xLine SUV (Rp 526.000.000). https://www.mobil123.com/dijual/bmw-x3-xdrive20i-xline-banten-bsd/10698069.,https://www.mobil123.com/dijual/bmw-x3-xdrive20i-xline-banten-bsd/10698069,BMW,X3,xDrive20i xLine,47500,Automatic,184,1997 cc,5,5,Pertamax,Hitam,2016,Banten,BSD
2021 BMW 320i 2.0 Dynamic Sedan,I am interested in your car on Mobil123.com - 2021 BMW 320i 2.0 Dynamic Sedan KM 8.000 BMW G20 320i Dynamic 184HP White On Black NIK 2021 Akhir Gress Like New (Rp 870.000.000). https://www.mobil123.com/dijual/bmw-320i-dynamic-dki-jakarta-fatmawati/10550533.,https://www.mobil123.com/dijual/bmw-320i-dynamic-dki-jakarta-fatmawati/10550533,BMW,320i,Dynamic,7500,Automatic,181,1998 cc,4,5,Pertamax,Putih,2021,DKI Jakarta,Fatmawati
2017 BMW X1 1.5 sDrive18i xLine SUV,"I am interested in your car on Mobil123.com - 2017 BMW X1 1,5 sDrive18i xLine SUV / tyo (Rp 504.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-green-garden/10698034.",https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-green-garden/10698034,BMW,X1,sDrive18i xLine,58300,Automatic,136,1499 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Green garden
2017 BMW 320i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2017 BMW 320i 2.0 Sport Sedan BMW F30 320i Sport LCi Facelift Pemk 2018 Black On Black Full Original Perfect Condition Tgn 1 Dr Br NIK 2017 Akhir (Rp 490.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-bendungan-hilir/10614813.,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-bendungan-hilir/10614813,BMW,320i,Sport,47500,Automatic,184,1998 cc,4,5,Pertamax,Hitam,2017,DKI Jakarta,Bendungan Hilir
2018 BMW 320i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2018 BMW 320i 2.0 Sport Sedan (Rp 525.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-kelapa-gading/10049876.,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-kelapa-gading/10049876,BMW,320i,Sport,12500,Automatic,184,1998 cc,4,5,Pertamax,Hitam,2018,DKI Jakarta,Kelapa Gading
2020 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2020 BMW X1 1.5 sDrive18i xLine SUV (Rp 700.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/10140230.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/10140230,BMW,X1,sDrive18i xLine,17500,Automatic,140,1499 cc,5,5,Pertamax,Hitam,2020,DKI Jakarta,Kelapa Gading
2017 BMW X1 1.5 sDrive18i xLine SUV,"I am interested in your car on Mobil123.com - 2017 BMW X1 1,5 sDrive18i xLine SUV / tyo (Rp 525.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/10698015.",https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/10698015,BMW,X1,sDrive18i xLine,58500,Automatic,136,1499 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Kelapa Gading
2019 BMW 330i 2.0 M Sport Sedan,"I am interested in your car on Mobil123.com - 2019 BMW 330i 2,0 M Sport Sedan / tyo (Rp 901.000.000). https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-pakubuwono/10697970.",https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-pakubuwono/10697970,BMW,330i,M Sport,22000,Automatic,258,1998 cc,4,5,Pertamax,Hitam,2019,DKI Jakarta,Pakubuwono
2019 BMW 330i 2.0 M Sport Sedan,"I am interested in your car on Mobil123.com - 2019 BMW 330i 2,0 Sedan /tyo (Rp 901.000.000). https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-kapuk/10697955.",https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-kapuk/10697955,BMW,330i,M Sport,22000,Automatic,258,1998 cc,4,5,Pertamax,Hitam,2019,DKI Jakarta,Kapuk
2015 BMW X5 3.0 xDrive35i xLine SUV,I am interested in your car on Mobil123.com - BMW X5 F15 xDrive35i xLine N55 2015 (Rp 694.999.999). https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-cbd/10234917.,https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-cbd/10234917,BMW,X5,xDrive35i xLine,28000,Automatic,302,2979 cc,5,5,Pertamax,Abu-abu,2015,DKI Jakarta,CBD
2015 BMW 328i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2015 BMW 328i 2.0 Sport Sedan (Rp 445.000.000). https://www.mobil123.com/dijual/bmw-328i-sport-dki-jakarta-bintaro/10200081.,https://www.mobil123.com/dijual/bmw-328i-sport-dki-jakarta-bintaro/10200081,BMW,328i,Sport,37500,Automatic,241,1997 cc,4,5,Pertamax,Hitam,2015,DKI Jakarta,Bintaro
2018 BMW 320i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2018 BMW 320i 2.0 Sport Sedan (Rp 542.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-banten-bsd-city/10697945.,https://www.mobil123.com/dijual/bmw-320i-sport-banten-bsd-city/10697945,BMW,320i,Sport,47500,Automatic,184,1998 cc,4,5,Pertamax,Putih,2018,Banten,BSD City
2019 BMW 330i 2.0 M Sport Sedan,"I am interested in your car on Mobil123.com - 2019 BMW 330i 2,0 M Sedan / tyo (Rp 935.000.000). https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-sawah-besar/10697882.",https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-sawah-besar/10697882,BMW,330i,M Sport,22000,Automatic,258,1998 cc,4,5,Pertamax,Hitam,2019,DKI Jakarta,Sawah Besar
2017 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - BMW X1 F48 sDrive18i xLine Panoramic Full Option Mineral Grey 2017 (Rp 489.999.999). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-cbd/10678742.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-cbd/10678742,BMW,X1,sDrive18i xLine,25000,Automatic,136,1499 cc,5,5,Pertamax,Abu-abu,2017,DKI Jakarta,CBD
2018 BMW 520i 2.0 Luxury Sedan,I am interested in your car on Mobil123.com - 2018 BMW 520i 2.0 Luxury Sedan G30 LOW ODO 2019 (Rp 774.999.999). https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-cbd/9563880.,https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-cbd/9563880,BMW,520i,Luxury,12500,Automatic,184,1998 cc,4,5,Pertamax,Hitam,2018,DKI Jakarta,CBD
2018 BMW 320i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2018 BMW 320i 2.0 Sport Sedan (Rp 538.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-pademangan/9953294.,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-pademangan/9953294,BMW,320i,Sport,31177,Automatic,184,1998 cc,4,5,Pertamax,Hitam,2018,DKI Jakarta,Pademangan
2021 BMW X5 3.0 xDrive40i xLine SUV,I am interested in your car on Mobil123.com - 2021 BMW X5 3.0 xDrive40i xLine SUV Reg.2022 White On Saddle Brown Km10rb Panoramic Sunroof 3Rows Seater Wrnty5Thn #AUTOHIGH #BEST OFFER (Rp 1.720.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive40i-xline-dki-jakarta-pondok-indah/10353143.,https://www.mobil123.com/dijual/bmw-x5-xdrive40i-xline-dki-jakarta-pondok-indah/10353143,BMW,X5,xDrive40i xLine,14000,Automatic,335,2998 cc,5,5,Pertamax,Putih,2021,DKI Jakarta,Pondok Indah
2021 BMW 330i 2.0 M Sport Sedan,I am interested in your car on Mobil123.com - 2021 BMW 330i 2.0 M Sport Sedan Nik2021 Facelift Black On Saddle Brown Km7000 Perfect Sunroof ATPM Wrnty5Thn #AUTOHIGH #BEST OFFER (Rp 1.025.000.000). https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-pondok-indah/10570992.,https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-pondok-indah/10570992,BMW,330i,M Sport,7000,Automatic,258,1998 cc,4,5,Pertamax,Hitam,2021,DKI Jakarta,Pondok Indah
2020 BMW 320i 2.0 Sport Sedan,"I am interested in your car on Mobil123.com - 2020 BMW 320i 2.0 Sport Sedan. BMW SERI 3 YANG SANGAT SPORTY, TAMPIL MAKSIMAL, WARNA MENAWAN. (Rp 859.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-sunter/10597774.",https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-sunter/10597774,BMW,320i,Sport,12500,Automatic,181,1998 cc,4,5,Pertamax,Merah,2020,DKI Jakarta,Sunter
2017 BMW X5 2.0 xDrive25d SUV,I am interested in your car on Mobil123.com - 2017 BMW X5 2.0 xDrive25d SUV Free Service BMW Indonesia Garansi Mesin Transmisi ECU 1th (Rp 728.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive25d-dki-jakarta-bintaro/10316424.,https://www.mobil123.com/dijual/bmw-x5-xdrive25d-dki-jakarta-bintaro/10316424,BMW,X5,xDrive25d,27500,Automatic,218,1995 cc,5,5,Solar,Hitam,2017,DKI Jakarta,Bintaro
2016 BMW 320i 2.0 Sport Sedan,I am interested in your car on Mobil123.com - 2016 BMW 320i 2.0 Sport Sedan Garansi Mesin Transmisi ECU sd 1th. Bebas Banjir Tabrak (Rp 419.000.000). https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-kemayoran/10199806.,https://www.mobil123.com/dijual/bmw-320i-sport-dki-jakarta-kemayoran/10199806,BMW,320i,Sport,32500,Automatic,184,1998 cc,4,5,Pertamax,Putih,2016,DKI Jakarta,Kemayoran
2017 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2017 BMW X1 1.5 sDrive18i xLine SUV Garansi Mesin Transmisi & ECU sd 1th (Rp 478.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-bintaro/10640940.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-bintaro/10640940,BMW,X1,sDrive18i xLine,17500,Automatic,136,1499 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Bintaro
2014 BMW 520i 2.0 Modern Sedan,I am interested in your car on Mobil123.com - (LOW ODO) BMW 520i Modern Luxury Facelift LCI 2014 / 2015 (Rp 449.999.999). https://www.mobil123.com/dijual/bmw-520i-modern-dki-jakarta-cbd/10457990.,https://www.mobil123.com/dijual/bmw-520i-modern-dki-jakarta-cbd/10457990,BMW,520i,Modern,19999,Automatic,184,1997 cc,4,5,Pertamax,Putih,2014,DKI Jakarta,CBD
2013 BMW X1 2.0 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - BMW X1 2.0 sDrive18i xLine Full Option Silvertitan Grey 2013 / 2014 (Rp 249.999.999). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-senayan/10423047.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-senayan/10423047,BMW,X1,sDrive18i xLine,53000,Automatic,150,1995 cc,5,5,Pertamax,Silver,2013,DKI Jakarta,Senayan
2016 BMW X3 2.0 xDrive20i xLine SUV,I am interested in your car on Mobil123.com - 2016 BMW X3 2.0 xDrive20i xLine SUV (Rp 585.000.000). https://www.mobil123.com/dijual/bmw-x3-xdrive20i-xline-dki-jakarta-mangga-dua/10214959.,https://www.mobil123.com/dijual/bmw-x3-xdrive20i-xline-dki-jakarta-mangga-dua/10214959,BMW,X3,xDrive20i xLine,17500,Automatic,184,1997 cc,5,5,Pertamax,Putih,2016,DKI Jakarta,Mangga Dua
2014 BMW 520i 2.0 Modern Sedan,I am interested in your car on Mobil123.com - 2014 BMW 520i 2.0 Modern Sedan (Rp 429.000.000). https://www.mobil123.com/dijual/bmw-520i-modern-dki-jakarta-mangga-dua/10199936.,https://www.mobil123.com/dijual/bmw-520i-modern-dki-jakarta-mangga-dua/10199936,BMW,520i,Modern,32500,Automatic,184,1997 cc,4,5,Pertamax,Putih,2014,DKI Jakarta,Mangga Dua
2017 BMW 330i 2.0 M Sport Sedan,I am interested in your car on Mobil123.com - 2017 BMW 330i 2.0 M Sport Sedan (Rp 578.000.000). https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-cilandak/10197282.,https://www.mobil123.com/dijual/bmw-330i-m-sport-dki-jakarta-cilandak/10197282,BMW,330i,M Sport,52500,Automatic,252,1998 cc,4,5,Pertamax,Hitam,2017,DKI Jakarta,Cilandak
2015 BMW 520i 2.0 Luxury Sedan,I am interested in your car on Mobil123.com - 2015 BMW 520i 2.0 Luxury Sedan Jatoba Limited (Rp 449.999.999). https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-cbd/10080386.,https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-cbd/10080386,BMW,520i,Luxury,39999,Automatic,184,1997 cc,4,5,Pertamax,Coklat,2015,DKI Jakarta,CBD
2018 BMW 520i 2.0 Luxury Sedan,I am interested in your car on Mobil123.com - 2018 BMW 520i 2.0 Luxury Sedan (Rp 657.000.000). https://www.mobil123.com/dijual/bmw-520i-luxury-banten-gading-serpong/10695623.,https://www.mobil123.com/dijual/bmw-520i-luxury-banten-gading-serpong/10695623,BMW,520i,Luxury,27500,Automatic,184,1998 cc,4,5,Pertamax,Hitam,2018,Banten,Gading Serpong
2018 BMW X5 3.0 xDrive35i xLine SUV,I am interested in your car on Mobil123.com - 2018 BMW X5 3.0 xDrive35i xLine SUV. BESAR DAN TANGGUH.  BIG SIZE SUV TERFAVORIT BMW UNTUK SEGALA KEBUTUHAN BERKENDARA DAN PERJALANAN ANDA. (Rp 930.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-mangga-dua/10682206.,https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-mangga-dua/10682206,BMW,X5,xDrive35i xLine,37500,Automatic,302,2979 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Mangga Dua
2012 BMW 520d 2.0 Sedan,I am interested in your car on Mobil123.com - 2012 BMW 520d 2.0 Sedan (Rp 339.000.000). https://www.mobil123.com/dijual/bmw-520d-dki-jakarta-pluit/10468189.,https://www.mobil123.com/dijual/bmw-520d-dki-jakarta-pluit/10468189,BMW,520d,,82500,Automatic,184,1995 cc,4,5,Solar,Hitam,2012,DKI Jakarta,Pluit
2015 BMW 320i 2.0 Luxury Sedan,"I am interested in your car on Mobil123.com - 2015 BMW 320i 2.0 Luxury Sedan Garansi Up To 1 Thn,Sertifikat BEBAS Tabrak dan Banjir by Otospector, TDP Mulai 35jt, Autobahn.id (Rp 369.000.000). https://www.mobil123.com/dijual/bmw-320i-luxury-dki-jakarta-pondok-indah/10295859.",https://www.mobil123.com/dijual/bmw-320i-luxury-dki-jakarta-pondok-indah/10295859,BMW,320i,Luxury,32500,Automatic,184,1997 cc,4,5,Pertamax,Putih,2015,DKI Jakarta,Pondok Indah
2016 BMW X5 3.0 xDrive35i xLine SUV,I am interested in your car on Mobil123.com - 2016 BMW X5 3.0 xDrive35i xLine SUV (Rp 719.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-banten-bsd-city/10214775.,https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-banten-bsd-city/10214775,BMW,X5,xDrive35i xLine,32500,Automatic,302,2979 cc,5,5,Pertamax,Hitam,2016,Banten,BSD City
2017 BMW X1 1.5 sDrive18i SUV,I am interested in your car on Mobil123.com - 2017 BMW X1 1.5 sDrive18i SUV Garansi Mesin Transmisi & ECU sd 1thn (Rp 405.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-dki-jakarta-bintaro/10546290.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-dki-jakarta-bintaro/10546290,BMW,X1,sDrive18i,17500,Automatic,136,1499 cc,5,5,Pertamax,Abu-abu,2017,DKI Jakarta,Bintaro
2015 BMW X1 2.0 sDrive18i xLine SUV,"I am interested in your car on Mobil123.com - 2015 BMW X1 2.0 sDrive18i xLine SUV Garansi Up To 1 Thn,Sertifikat BEBAS Tabrak dan Banjir by Otospector, TDP Mulai 30jt, Autobahn.id (Rp 335.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10528388.",https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10528388,BMW,X1,sDrive18i xLine,27500,Automatic,150,1995 cc,5,5,Pertamax,Hitam,2015,DKI Jakarta,Pondok Indah
2014 BMW X1 2.0 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2014 BMW X1 2.0 sDrive18i xLine SUV (Rp 314.999.999). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-cbd/10457480.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-cbd/10457480,BMW,X1,sDrive18i xLine,42000,Automatic,150,1995 cc,5,5,Pertamax,Abu-abu,2014,DKI Jakarta,CBD
2018 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - BMW X1 F48 sDrive18i xLine Alpine White EXTENDED WARRANTY 2018 (Rp 549.999.999). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-senayan/10177591.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-senayan/10177591,BMW,X1,sDrive18i xLine,29999,Automatic,136,1499 cc,5,5,Pertamax,Putih,2018,DKI Jakarta,Senayan
2015 BMW 520i 2.0 Luxury Sedan,I am interested in your car on Mobil123.com - 2015 BMW 520i 2.0 Luxury Sedan FACELIFT LCI (Rp 444.999.999). https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-permata-hijau/10081150.,https://www.mobil123.com/dijual/bmw-520i-luxury-dki-jakarta-permata-hijau/10081150,BMW,520i,Luxury,47000,Automatic,184,1997 cc,4,5,Pertamax,Hitam,2015,DKI Jakarta,Permata Hijau
2021 BMW X5 3.0 xDrive40i xLine SUV,I am interested in your car on Mobil123.com - 2021 BMW X5 3.0 xDrive40i xLine SUV New Model G05 TOTAL DP MINIM White On Saddle Brown Speedometer Digital Km Low HARGA NEGO BANYAK MULUS LIKE NEW (Rp 1.720.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive40i-xline-dki-jakarta-pondok-indah/10634618.,https://www.mobil123.com/dijual/bmw-x5-xdrive40i-xline-dki-jakarta-pondok-indah/10634618,BMW,X5,xDrive40i xLine,12500,Automatic,335,2998 cc,5,5,Pertamax,Putih,2021,DKI Jakarta,Pondok Indah
2017 BMW X5 3.0 xDrive35i xLine SUV,I am interested in your car on Mobil123.com - 2017 BMW X5 3.0 xDrive35i xLine SUV Bensin TOTAL DP 200JT Black On Saddle Brown Panoramic Sunroof Electric Seat Bagasi Power Back Door HARGA NEGO (Rp 890.000.000). https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-pondok-indah/10644069.,https://www.mobil123.com/dijual/bmw-x5-xdrive35i-xline-dki-jakarta-pondok-indah/10644069,BMW,X5,xDrive35i xLine,32500,Automatic,302,2979 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,Pondok Indah
2021 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2021 BMW X1 1.5 sDrive18i xLine SUV TOTAL DP 225JT White On Black Panoramic Sunroof GPS Indonesia Bagasi Power Back Door HARGA NEGO BANYAK LIKE NEW (Rp 810.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10634445.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10634445,BMW,X1,sDrive18i xLine,12500,Automatic,140,1499 cc,5,5,Pertamax,Putih,2021,DKI Jakarta,Pondok Indah
2019 BMW X1 1.5 sDrive18i xLine SUV,I am interested in your car on Mobil123.com - 2019 BMW X1 1.5 sDrive18i xLine SUV TOTAL DP 150JT White On Black Panoramic Km 15Rb Super Antik GPS Indonesia Warranty Free Service 5 Yeears LIKE NEW (Rp 650.000.000). https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10691058.,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/10691058,BMW,X1,sDrive18i xLine,12500,Automatic,140,1499 cc,5,5,Pertamax,Putih,2019,DKI Jakarta,Pondok Indah
