display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2019 Porsche Macan 3.0 S SUV,I am interested in your car on Mobil123.com - 2019 Porsche Macan 3.0 S SUV (Rp 1.835.000.000). https://www.mobil123.com/dijual/porsche-macan-s-dki-jakarta-sunter/9405848.,https://www.mobil123.com/dijual/porsche-macan-s-dki-jakarta-sunter/9405848,Porsche,Macan,S,7500,Automatic,349,2995 cc,5,5,Pertamax,Abu-abu,2019,DKI Jakarta,Sunter
2019 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2019 Porsche 718 2.0 Cayman Coupe (Rp 2.379.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-banten-bintaro/10051355.,https://www.mobil123.com/dijual/porsche-718-cayman-banten-bintaro/10051355,Porsche,718,Cayman,4900,Automatic,300,1988 cc,2,2,Pertamax,Orange,2019,Banten,Bintaro
2020 Porsche 911 3.0 Carrera S Coupe,I am interested in your car on Mobil123.com - 2020 Porsche 911 3.0 Carrera S Coupe (Rp 4.645.000.000). https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-kebayoran-lama/8984998.,https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-kebayoran-lama/8984998,Porsche,911,Carrera S,3573,Automatic,444,2981 cc,2,4,Pertamax,Merah,2020,DKI Jakarta,Kebayoran Lama
2013 Porsche Cayman 2.7 Coupe,I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Coupe  PAKAI 2014 TYPE S PDK FULL SPEC SPORT CHRONO Odo13rb Pajak Januari 2023 (Rp 1.340.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-mangga-dua/10598715.,https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-mangga-dua/10598715,Porsche,Cayman,,12500,Automatic,275,2706 cc,2,2,Pertamax,Merah,2013,DKI Jakarta,Mangga Dua
2014 Porsche Cayman 2.7 Coupe,I am interested in your car on Mobil123.com - 2014 Porsche Cayman 2.7 Coupe TDP 440JT KM21.XXX RENDAH (Rp 1.340.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-gandaria/10594238.,https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-gandaria/10594238,Porsche,Cayman,,17500,Automatic,275,2706 cc,2,2,Pertamax,Merah,2014,DKI Jakarta,Gandaria
2017 Porsche Panamera 2.9 4S Hatchback,I am interested in your car on Mobil123.com - 2017 Porsche Panamera 2.9 4S Hatchback (Rp 2.650.000.000). https://www.mobil123.com/dijual/porsche-panamera-4s-sumatera-utara-medan/10251469.,https://www.mobil123.com/dijual/porsche-panamera-4s-sumatera-utara-medan/10251469,Porsche,Panamera,4S,7500,Automatic,440,2894 cc,4,4,Pertamax,Abu-abu,2017,Sumatera Utara,Medan
2017 Porsche 718 2.5 Cayman  S Coupe,I am interested in your car on Mobil123.com - 2017 Porsche 718 2.5 Cayman  S Coupe Pemakaian 2018 (Rp 2.550.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-s-dki-jakarta-menteng/10064008.,https://www.mobil123.com/dijual/porsche-718-cayman-s-dki-jakarta-menteng/10064008,Porsche,718,Cayman  S,2500,Automatic,350,2497 cc,2,2,Pertamax,Hitam,2017,DKI Jakarta,Menteng
2020 Porsche 718 2.0 Boxster Convertible,I am interested in your car on Mobil123.com - 2020 Porsche 718 2.0 Boxster Convertible (Rp 2.450.000.000). https://www.mobil123.com/dijual/porsche-718-boxster-dki-jakarta-sunter/10587218.,https://www.mobil123.com/dijual/porsche-718-boxster-dki-jakarta-sunter/10587218,Porsche,718,Boxster,7500,Automatic,300,1988 cc,2,2,Pertamax,Putih,2020,DKI Jakarta,Sunter
2013 Porsche Cayman 2.7 Coupe,"I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Coupe Km21rb, Tdp440jt, Ganjil, pjk Januari 2023, Merah (Rp 1.340.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-mangga-dua/10583404.",https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-mangga-dua/10583404,Porsche,Cayman,,22500,Automatic,275,2706 cc,2,2,Pertamax,Merah,2013,DKI Jakarta,Mangga Dua
2013 Porsche 911 3.8 Carrera S Coupe,I am interested in your car on Mobil123.com - 2013 Porsche 911 3.8 Carrera S Coupe 50th Anniversary Limited 2013 (Rp 4.000.000.000). https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-batu-tulis/8667333.,https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-batu-tulis/8667333,Porsche,911,Carrera S,2500,Automatic,400,3800 cc,2,4,Pertamax,Abu-abu,2013,DKI Jakarta,Batu Tulis
2018 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2018 Porsche 718 2.0 Cayman Coupe kuning km 1 ribuan cash kredit proses bisa dibantu ktp daerah juga bisa (Rp 2.175.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-mangga-dua/10492287.,https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-mangga-dua/10492287,Porsche,718,Cayman,2500,Automatic,300,1988 cc,2,2,Pertamax,Kuning,2018,DKI Jakarta,Mangga Dua
2014 Porsche Boxster 2.7 Convertible,"I am interested in your car on Mobil123.com - Porsche Boxster 2,7 Convertible PDK AT 2014 Putih TDP 215jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 1.350.000.000). https://www.mobil123.com/dijual/porsche-boxster-banten-gading-serpong/10578420.",https://www.mobil123.com/dijual/porsche-boxster-banten-gading-serpong/10578420,Porsche,Boxster,,12000,Automatic,265,2706 cc,2,2,Pertamax,Putih,2014,Banten,Gading Serpong
2013 Porsche Cayman 2.7 Coupe,I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Coupe (Rp 1.340.000.000). https://www.mobil123.com/dijual/porsche-cayman-banten-serpong-summarecon/10570838.,https://www.mobil123.com/dijual/porsche-cayman-banten-serpong-summarecon/10570838,Porsche,Cayman,,22500,Automatic,275,2706 cc,2,2,Pertamax,Merah,2013,Banten,Serpong Summarecon
2013 Porsche Cayman 2.7 Coupe,"I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Coupe, Merah (Rp 1.340.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-sunter/10570696.",https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-sunter/10570696,Porsche,Cayman,,22500,Automatic,275,2706 cc,2,2,Pertamax,Merah,2013,DKI Jakarta,Sunter
2014 Porsche 911 3.4 Carrera Cabriolet,I am interested in your car on Mobil123.com - 2014 Porsche 911 3.4 Carrera Cabriolet 991.1 [MANNA MOBIL] (Rp 2.950.000.000). https://www.mobil123.com/dijual/porsche-911-carrera-jawa-timur-gubeng/10258298.,https://www.mobil123.com/dijual/porsche-911-carrera-jawa-timur-gubeng/10258298,Porsche,911,Carrera,7500,Automatic,350,3436 cc,2,4,Pertamax,Kuning,2014,Jawa Timur,Gubeng
2017 Porsche Panamera 2.9 4S Hatchback,I am interested in your car on Mobil123.com - 2017 Porsche Panamera 2.9 4S Hatchback (Rp 2.750.000.000). https://www.mobil123.com/dijual/porsche-panamera-4s-dki-jakarta-sunter/10565587.,https://www.mobil123.com/dijual/porsche-panamera-4s-dki-jakarta-sunter/10565587,Porsche,Panamera,4S,7500,Automatic,440,2894 cc,4,4,Pertamax,Abu-abu,2017,DKI Jakarta,Sunter
2018 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2018 Porsche 718 2.0 Cayman Coupe AT Racing Yellow - VERY LOW KM 1RIBU ASLI SUPER ANTIK SERVICE RECORD - LIKE NEW - PERFECT CONDITION - READY TO USE (Rp 2.275.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9775023.,https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9775023,Porsche,718,Cayman,2500,Automatic,300,1988 cc,2,2,Pertamax,Kuning,2018,DKI Jakarta,Pademangan
2018 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2018 Porsche 718 2.0 Cayman Coupe AT Racing Yellow - VERY LOW KM 1RIBU ASLI SUPER ANTIK SERVICE RECORD - LIKE NEW - PERFECT CONDITION - READY TO USE (Rp 2.175.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9774943.,https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9774943,Porsche,718,Cayman,2500,Automatic,300,1988 cc,2,2,Pertamax,Kuning,2018,DKI Jakarta,Pademangan
2012 Porsche Cayenne 4.8 S SUV,"I am interested in your car on Mobil123.com - PORSCHE CAYENNE 4.8 S 2012 FACELIFT BLACK ON SADDLE BROWN
Km.49.000 Antik!! , Stnk Bulan 09 ( NIK.2012 ) (Rp 750.000.000). https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-bintaro/10102884.",https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-bintaro/10102884,Porsche,Cayenne,S,49000,Automatic,390,4806 cc,5,5,Pertamax,Hitam,2012,DKI Jakarta,Bintaro
2013 Porsche Cayenne 3.6 SUV,I am interested in your car on Mobil123.com - 2013 Porsche Cayenne 3.6 SUV (Rp 795.000.000). https://www.mobil123.com/dijual/porsche-cayenne-dki-jakarta-sunter/10540463.,https://www.mobil123.com/dijual/porsche-cayenne-dki-jakarta-sunter/10540463,Porsche,Cayenne,,32500,Automatic,300,3598 cc,5,5,Pertamax,Putih,2013,DKI Jakarta,Sunter
2019 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2019 Pakai 2020 Porsche 718 2.0 Cayman Coupe (Nopol Ganjil) (Rp 2.379.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-cirendeu/10045261.,https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-cirendeu/10045261,Porsche,718,Cayman,4900,Automatic,300,1988 cc,2,2,Pertamax,Merah,2019,DKI Jakarta,Cirendeu
2018 Porsche 718 2.0 Cayman Coupe,I am interested in your car on Mobil123.com - 2018 Porsche 718 2.0 Cayman Coupe AT Racing Yellow - VERY LOW KM 1RIBU ASLI SUPER ANTIK SERVICE RECORD - LIKE NEW - PERFECT CONDITION - READY TO USE (Rp 2.175.000.000). https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9774909.,https://www.mobil123.com/dijual/porsche-718-cayman-dki-jakarta-pademangan/9774909,Porsche,718,Cayman,2500,Automatic,300,1988 cc,2,2,Pertamax,Kuning,2018,DKI Jakarta,Pademangan
2013 Porsche Cayman 2.7 Coupe,I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Coupe (Rp 1.425.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-sunter/10478789.,https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-sunter/10478789,Porsche,Cayman,,12500,Automatic,275,2706 cc,2,2,Pertamax,Putih,2013,DKI Jakarta,Sunter
2018 Porsche 911 3.0 Carrera GTS Coupe,"I am interested in your car on Mobil123.com - 2018 Porsche 911 3,0 Carrera GTS Coupe (Rp 3.100.000.000). https://www.mobil123.com/dijual/porsche-911-carrera-gts-dki-jakarta-sunter/10044448.",https://www.mobil123.com/dijual/porsche-911-carrera-gts-dki-jakarta-sunter/10044448,Porsche,911,Carrera GTS,10000,Automatic,451,2981 cc,2,4,Pertamax,Silver,2018,DKI Jakarta,Sunter
2013 Porsche Cayman 2.7 Coupe,I am interested in your car on Mobil123.com - 2013 Porsche Cayman 2.7 Base Spec Coupe (Rp 1.425.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-cilandak/10423261.,https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-cilandak/10423261,Porsche,Cayman,,13300,Automatic,275,2706 cc,2,2,Pertamax,Putih,2013,DKI Jakarta,Cilandak
2014 Porsche Macan 3.0 S SUV,I am interested in your car on Mobil123.com - 2014 Porsche Macan 3.0 S SUV Service Record with Mods and Upgrade (Worth 230Jt+) (Rp 1.285.000.000). https://www.mobil123.com/dijual/porsche-macan-s-jawa-barat-bandung/10418208.,https://www.mobil123.com/dijual/porsche-macan-s-jawa-barat-bandung/10418208,Porsche,Macan,S,47500,Automatic,340,2997 cc,5,5,Pertamax,Putih,2014,Jawa Barat,Bandung
2012 Porsche Cayenne 4.8 S SUV,I am interested in your car on Mobil123.com - 2012 Porsche Cayenne 4.8 S SUV Nik2012 Facelift Black On Saddle Brown Km49rb Record ATPM Full Option #AUTOHIGH #BEST OFFER (Rp 750.000.000). https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-pondok-indah/10102671.,https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-pondok-indah/10102671,Porsche,Cayenne,S,47500,Automatic,390,4806 cc,5,5,Pertamax,Hitam,2012,DKI Jakarta,Pondok Indah
2012 Porsche Cayenne 4.8 S SUV,I am interested in your car on Mobil123.com - 2012 Porsche Cayenne 4.8 S SUV Nik2012 Facelift Black On Saddle Brown Km49rb Record ATPM Full Option #AUTOHIGH #BEST OFFER (Rp 750.000.000). https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-pondok-indah/10102859.,https://www.mobil123.com/dijual/porsche-cayenne-s-dki-jakarta-pondok-indah/10102859,Porsche,Cayenne,S,49000,Automatic,390,4806 cc,5,5,Pertamax,Hitam,2012,DKI Jakarta,Pondok Indah
2019 Porsche 911 4.0 Speedster Cabriolet,I am interested in your car on Mobil123.com - 2019 Porsche 911 4.0 Speedster Cabriolet (Rp 14.500.000.000). https://www.mobil123.com/dijual/porsche-911-speedster-dki-jakarta-kebayoran-baru/10365961.,https://www.mobil123.com/dijual/porsche-911-speedster-dki-jakarta-kebayoran-baru/10365961,Porsche,911,Speedster,2500,Manual,520,3996 cc,2,2,Pertamax,Abu-abu,2019,DKI Jakarta,Kebayoran Baru
2017 Porsche Macan 3.0 S SUV,I am interested in your car on Mobil123.com - 2017 Porsche Macan 3.0 S SUV (Rp 1.650.000.000). https://www.mobil123.com/dijual/porsche-macan-s-dki-jakarta-kebayoran-baru/10318067.,https://www.mobil123.com/dijual/porsche-macan-s-dki-jakarta-kebayoran-baru/10318067,Porsche,Macan,S,12500,Automatic,340,2997 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Kebayoran Baru
2012 Porsche 911 3.8 Carrera S Coupe,"I am interested in your car on Mobil123.com - 2012 Porsche 911 3,8 Carrera S Coupe (Rp 2.925.000.000). https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-kelapa-gading/10299131.",https://www.mobil123.com/dijual/porsche-911-carrera-s-dki-jakarta-kelapa-gading/10299131,Porsche,911,Carrera S,10000,Automatic,400,3800 cc,2,4,Pertamax,Putih,2012,DKI Jakarta,Kelapa Gading
2014 Porsche Cayman 2.7 Coupe,"I am interested in your car on Mobil123.com - 2014 Porsche Cayman 2,7 981 Coupe (Rp 1.599.000.000). https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-kebayoran-lama/10237346.",https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-kebayoran-lama/10237346,Porsche,Cayman,,22000,Automatic,275,2706 cc,2,2,Pertamax,Kuning,2014,DKI Jakarta,Kebayoran Lama
