display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2014 Ford EcoSport 1.5 Titanium SUV,I am interested in your car on Mobil123.com - 2014 Ford EcoSport 1.5 Titanium SUV [KREDIT TDP CUMA 20JT] LSUV ANTI MAINSTREAM Register 2015 Superb Condition Sangat Terawat Tinggal Pakai (Rp 128.000.000). https://www.mobil123.com/dijual/ford-ecosport-titanium-jawa-barat-pondok-labu/10678288.,https://www.mobil123.com/dijual/ford-ecosport-titanium-jawa-barat-pondok-labu/10678288,Ford,EcoSport,Titanium,57500,Automatic,108,1499 cc,5,5,Pertamax,Coklat,2014,Jawa Barat,Pondok Labu
2012 Ford Fiesta 1.6 Sport Hatchback,I am interested in your car on Mobil123.com - 2012 Ford Fiesta Sport Hatchback (Rp 96.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-jawa-tengah-ampel/10551516.,https://www.mobil123.com/dijual/ford-fiesta-sport-jawa-tengah-ampel/10551516,Ford,Fiesta,Sport,107500,Automatic,118,1596 cc,5,5,Pertamax,Putih,2012,Jawa Tengah,Ampel
2015 Ford Everest 2.2 Titanium Plus SUV,I am interested in your car on Mobil123.com - 2015 Ford Everest 2.2 Titanium Plus SUV (Rp 438.000.000). https://www.mobil123.com/dijual/ford-everest-titanium-plus-banten-pondok-aren/10674683.,https://www.mobil123.com/dijual/ford-everest-titanium-plus-banten-pondok-aren/10674683,Ford,Everest,Titanium Plus,72500,Automatic,158,2198 cc,5,7,Solar,Hitam,2015,Banten,Pondok Aren
2013 Ford Ranger 2.2 XLS+ Pick-up,I am interested in your car on Mobil123.com - 2013 Ford Ranger 2.2 XLS+ Pick-up 4x4 Manual Simpanan (Rp 248.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-plus-jawa-barat-bekasi/10542023.,https://www.mobil123.com/dijual/ford-ranger-xls-plus-jawa-barat-bekasi/10542023,Ford,Ranger,XLS+,87500,Manual,150,2198 cc,4,5,Solar,Merah,2013,Jawa Barat,Bekasi
2010 Ford Escape 2.3 XLT 4x2 SUV,I am interested in your car on Mobil123.com - 2010 Ford Escape 2.3 XLT 4x2 SUV (Rp 119.000.000). https://www.mobil123.com/dijual/ford-escape-xlt-4x2-banten-pusat-kota-tangerang/9518486.,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-banten-pusat-kota-tangerang/9518486,Ford,Escape,XLT 4x2,160000,Automatic,155,2261 cc,5,5,Pertamax,Hitam,2010,Banten,Pusat Kota Tangerang
2010 Ford Escape 2.3 XLT 4x2 SUV,I am interested in your car on Mobil123.com - 2010 Ford Escape 2.3 XLT 4x2 SUV (Rp 119.000.000). https://www.mobil123.com/dijual/ford-escape-xlt-4x2-jawa-barat-pondok-gede/9518515.,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-jawa-barat-pondok-gede/9518515,Ford,Escape,XLT 4x2,160000,Automatic,155,2261 cc,5,5,Pertamax,Hitam,2010,Jawa Barat,Pondok Gede
2012 Ford Fiesta 1.4 Trend Hatchback,I am interested in your car on Mobil123.com - 2012 Ford Fiesta 1.4 Trend Hatchback (Rp 74.000.000). https://www.mobil123.com/dijual/ford-fiesta-trend-dki-jakarta-duren-sawit/10658520.,https://www.mobil123.com/dijual/ford-fiesta-trend-dki-jakarta-duren-sawit/10658520,Ford,Fiesta,Trend,82500,Automatic,94,1388 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Duren Sawit
2019 Ford Mustang 5.0 GT Fastback,"I am interested in your car on Mobil123.com - 2019 Ford Mustang 5,0 GT Fastback (Rp 3.099.999.999). https://www.mobil123.com/dijual/ford-mustang-gt-dki-jakarta-kelapa-gading/10619649.",https://www.mobil123.com/dijual/ford-mustang-gt-dki-jakarta-kelapa-gading/10619649,Ford,Mustang,GT,5000,Automatic,460,5038 cc,2,4,Pertamax,Hijau,2019,DKI Jakarta,Kelapa Gading
2015 Ford EcoSport 1.5 Titanium SUV,"I am interested in your car on Mobil123.com - 2015 Ford EcoSport 1,5 Titanium SUV (Rp 135.000.000). https://www.mobil123.com/dijual/ford-ecosport-titanium-dki-jakarta-kemayoran/10626331.",https://www.mobil123.com/dijual/ford-ecosport-titanium-dki-jakarta-kemayoran/10626331,Ford,EcoSport,Titanium,48000,Automatic,108,1499 cc,5,5,Pertamax,Putih,2015,DKI Jakarta,Kemayoran
2014 Ford Ranger 2.2 XLS Pick-up,I am interested in your car on Mobil123.com - 2014 Ford Ranger 4x4 XLS Double Cabin Mt (Rp 255.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-banten-tangerang-kota/10478270.,https://www.mobil123.com/dijual/ford-ranger-xls-banten-tangerang-kota/10478270,Ford,Ranger,XLS,80000,Manual,150,2198 cc,4,5,Solar,Putih,2014,Banten,Tangerang Kota
2010 Ford Escape 2.3 XLT 4x2 SUV,I am interested in your car on Mobil123.com - 2010 Ford Escape 2.3 XLT 4x2 SUV (Rp 119.000.000). https://www.mobil123.com/dijual/ford-escape-xlt-4x2-dki-jakarta-kebayoran-baru/9518054.,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-dki-jakarta-kebayoran-baru/9518054,Ford,Escape,XLT 4x2,162500,Automatic,155,2261 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Kebayoran Baru
2014 Ford Everest 2.5 LTD SUV,I am interested in your car on Mobil123.com - 2014 Ford Everest 2.5 LTD SUV (Rp 222.000.000). https://www.mobil123.com/dijual/ford-everest-ltd-dki-jakarta-pejaten/10650943.,https://www.mobil123.com/dijual/ford-everest-ltd-dki-jakarta-pejaten/10650943,Ford,Everest,LTD,117000,Automatic,141,2499 cc,5,7,Solar,Putih,2014,DKI Jakarta,Pejaten
2014 Ford Fiesta 1.0 EcoBoost S Hatchback,I am interested in your car on Mobil123.com - 2014 Ford Fiesta 1.0 EcoBoost S Hatchback (Rp 129.000.000). https://www.mobil123.com/dijual/ford-fiesta-ecoboost-s-banten-gading-serpong/10648918.,https://www.mobil123.com/dijual/ford-fiesta-ecoboost-s-banten-gading-serpong/10648918,Ford,Fiesta,EcoBoost S,67500,Automatic,123,998 cc,5,5,Pertamax,Merah,2014,Banten,Gading Serpong
2015 Ford Fiesta 1.0 EcoBoost S Hatchback,I am interested in your car on Mobil123.com - 2015 Ford Fiesta 1.0 EcoBoost S Hatchback (Rp 135.000.000). https://www.mobil123.com/dijual/ford-fiesta-ecoboost-s-jawa-barat-bekasi/10015073.,https://www.mobil123.com/dijual/ford-fiesta-ecoboost-s-jawa-barat-bekasi/10015073,Ford,Fiesta,EcoBoost S,72500,Automatic,123,998 cc,5,5,Pertamax,Orange,2015,Jawa Barat,Bekasi
2013 Ford Fiesta 1.5 Sport Hatchback,I am interested in your car on Mobil123.com - 2013 Ford Fiesta 1.5 Sport Hatchback (Rp 125.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-yogyakarta-sleman/9727053.,https://www.mobil123.com/dijual/ford-fiesta-sport-yogyakarta-sleman/9727053,Ford,Fiesta,Sport,72500,Automatic,110,1498 cc,5,5,Pertamax,Putih,2013,Yogyakarta,Sleman
2015 Ford Fiesta 1.5 Sport Hatchback,"I am interested in your car on Mobil123.com - 2015 Ford Fiesta 1,5 S Autometic (Rp 130.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-banten-serpong-summarecon/10108645.",https://www.mobil123.com/dijual/ford-fiesta-sport-banten-serpong-summarecon/10108645,Ford,Fiesta,Sport,135000,Automatic,110,1498 cc,5,5,Pertamax,Putih,2015,Banten,Serpong Summarecon
2012 Ford Everest 2.5 LTD LTD Wagon,I am interested in your car on Mobil123.com - 2012 Ford Everest 2.5 LTD LTD Wagon Diesel at KM Low (Rp 198.000.000). https://www.mobil123.com/dijual/ford-everest-ltd-ltd-jawa-barat-bekasi/10601702.,https://www.mobil123.com/dijual/ford-everest-ltd-ltd-jawa-barat-bekasi/10601702,Ford,Everest,LTD LTD,112500,Automatic,141,2499 cc,5,7,Solar,Hitam,2012,Jawa Barat,Bekasi
2010 Ford Escape 2.3 Limited 4x2 SUV,I am interested in your car on Mobil123.com - 2010 Ford Escape 2.3 Limited 4x2 SUV AT Good Condition (Rp 127.000.000). https://www.mobil123.com/dijual/ford-escape-limited-4x2-jawa-barat-bekasi/10619359.,https://www.mobil123.com/dijual/ford-escape-limited-4x2-jawa-barat-bekasi/10619359,Ford,Escape,Limited 4x2,112500,Automatic,155,2261 cc,5,5,Pertamax,Hitam,2010,Jawa Barat,Bekasi
2006 Ford Escape 2.3 XLT 4x2 SUV,I am interested in your car on Mobil123.com - 2006 Ford Escape 2.3 XLT 4x2 SUV AT (Rp 97.000.000). https://www.mobil123.com/dijual/ford-escape-xlt-4x2-dki-jakarta-bintaro/10357031.,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-dki-jakarta-bintaro/10357031,Ford,Escape,XLT 4x2,167500,Automatic,155,2261 cc,5,5,Pertamax,Hijau,2006,DKI Jakarta,Bintaro
2013 Ford Fiesta 1.5 Sport Hatchback,"I am interested in your car on Mobil123.com - Ford Fiesta 1,5 S AT 2013 Merah TDP 39jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 119.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10626636.",https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10626636,Ford,Fiesta,Sport,64000,Automatic,110,1498 cc,5,5,Pertamax,Merah,2013,Banten,Gading Serpong
2010 Ford Escape 2.3 Limited 4x2 SUV,I am interested in your car on Mobil123.com - 2010 Ford Escape 2.3 Limited 4x2 SUV AT Good Condition (Rp 127.000.000). https://www.mobil123.com/dijual/ford-escape-limited-4x2-dki-jakarta-kebayoran-baru/10619577.,https://www.mobil123.com/dijual/ford-escape-limited-4x2-dki-jakarta-kebayoran-baru/10619577,Ford,Escape,Limited 4x2,107500,Automatic,155,2261 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Kebayoran Baru
2014 Ford Fiesta 1.5 Sport Hatchback,"I am interested in your car on Mobil123.com - Ford Fiesta 1,5 S AT 2014 Hitam TDP 37jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 119.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10618638.",https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10618638,Ford,Fiesta,Sport,56000,Automatic,110,1498 cc,5,5,Pertamax,Hitam,2014,Banten,Gading Serpong
2014 Ford Fiesta 1.5 Sport Hatchback,"I am interested in your car on Mobil123.com - Ford Fiesta 1,5 Sport MT 2014 Merah TDP 45jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 124.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10617332.",https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10617332,Ford,Fiesta,Sport,77000,Manual,110,1498 cc,5,5,Pertamax,Merah,2014,Banten,Gading Serpong
2013 Ford Fiesta 1.5 Sport Hatchback,"I am interested in your car on Mobil123.com - Ford Fiesta 1,5 S AT 2013 Putih TDP 29jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 114.000.000). https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10617149.",https://www.mobil123.com/dijual/ford-fiesta-sport-banten-gading-serpong/10617149,Ford,Fiesta,Sport,101000,Automatic,110,1498 cc,5,5,Pertamax,Putih,2013,Banten,Gading Serpong
2012 Ford Everest 2.5 LTD LTD Wagon,I am interested in your car on Mobil123.com - 2012 Ford Everest 2.5 LTD LTD Wagon AT at KM Low Istimewa (Rp 198.000.000). https://www.mobil123.com/dijual/ford-everest-ltd-ltd-dki-jakarta-kebayoran-baru/10601923.,https://www.mobil123.com/dijual/ford-everest-ltd-ltd-dki-jakarta-kebayoran-baru/10601923,Ford,Everest,LTD LTD,112500,Automatic,141,2499 cc,5,7,Solar,Hitam,2012,DKI Jakarta,Kebayoran Baru
2013 Ford Ranger 2.2 XLS Pick-up,"I am interested in your car on Mobil123.com - 2013 Ford Ranger 2,2 XLS Dabel Cabin 4x4 Manual Low KM (Rp 215.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-mangga-dua/10597298.",https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-mangga-dua/10597298,Ford,Ranger,XLS,65000,Manual,150,2198 cc,4,5,Solar,Putih,2013,DKI Jakarta,Mangga Dua
2013 Ford Ranger 2.2 XLS Pick-up,"I am interested in your car on Mobil123.com - 2013 Ford Ranger 2,2 XLS Pick-up (Rp 215.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-rawamangun/10597048.",https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-rawamangun/10597048,Ford,Ranger,XLS,65000,Manual,150,2198 cc,4,5,Solar,Putih,2013,DKI Jakarta,Rawamangun
2013 Ford Ranger 2.2 XLS Pick-up,"I am interested in your car on Mobil123.com - 2013 Ford Ranger 2,2 XLS Pick-up (Rp 215.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-pademangan/10594829.",https://www.mobil123.com/dijual/ford-ranger-xls-dki-jakarta-pademangan/10594829,Ford,Ranger,XLS,65000,Manual,150,2198 cc,4,5,Solar,Putih,2013,DKI Jakarta,Pademangan
2013 Ford Ranger 2.2 XLS+ Pick-up,I am interested in your car on Mobil123.com - 2013 Ford Ranger 2.2 XLS+ Pick-up Diesel  4x4 Manual Km 65rb Tangan 1 (Rp 215.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-plus-dki-jakarta-pademangan/10593547.,https://www.mobil123.com/dijual/ford-ranger-xls-plus-dki-jakarta-pademangan/10593547,Ford,Ranger,XLS+,67500,Manual,150,2198 cc,4,5,Solar,Putih,2013,DKI Jakarta,Pademangan
2013 Ford Ranger 2.2 XLS+ Pick-up,I am interested in your car on Mobil123.com - 2013 Ford Ranger 2.2 XLS+ Pick-up 4x4  Manual Simpanan Istimewa (Rp 248.000.000). https://www.mobil123.com/dijual/ford-ranger-xls-plus-dki-jakarta-kebayoran-baru/10541942.,https://www.mobil123.com/dijual/ford-ranger-xls-plus-dki-jakarta-kebayoran-baru/10541942,Ford,Ranger,XLS+,87500,Manual,150,2198 cc,4,5,Solar,Merah,2013,DKI Jakarta,Kebayoran Baru
2018 Ford Mustang 5.0 GT Fastback,"I am interested in your car on Mobil123.com - Ford Mustang 5,0 GT AT Cabriolet Limited 2018 Putih TDP 750jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 2.150.000.000). https://www.mobil123.com/dijual/ford-mustang-gt-banten-bsd/10565615.",https://www.mobil123.com/dijual/ford-mustang-gt-banten-bsd/10565615,Ford,Mustang,GT,5000,Automatic,460,5038 cc,2,4,Pertamax,Putih,2018,Banten,BSD
2014 Ford Fiesta 1.5 Trend Hatchback,I am interested in your car on Mobil123.com - 2014 Ford Fiesta 1.5 Trend Hatchback pemakaian 2015 (Pajak Panjang) (Rp 115.000.000). https://www.mobil123.com/dijual/ford-fiesta-trend-banten-serpong/10560553.,https://www.mobil123.com/dijual/ford-fiesta-trend-banten-serpong/10560553,Ford,Fiesta,Trend,62500,Automatic,110,1498 cc,5,5,Pertamax,Hitam,2014,Banten,Serpong
2017 Ford Mustang 5.0 GT Fastback,I am interested in your car on Mobil123.com - FORD MUSTANG 5.0 GT 2017 TOP CONDITION (Rp 1.850.000.000). https://www.mobil123.com/dijual/ford-mustang-gt-banten-gading-serpong/10499170.,https://www.mobil123.com/dijual/ford-mustang-gt-banten-gading-serpong/10499170,Ford,Mustang,GT,11000,Automatic,460,5038 cc,2,4,Pertamax,Putih,2017,Banten,Gading Serpong
2014 Ford EcoSport 1.5 Titanium SUV,I am interested in your car on Mobil123.com - 2014 Ford EcoSport 1.5 Titanium SUV AT (Rp 135.000.000). https://www.mobil123.com/dijual/ford-ecosport-titanium-jawa-timur-ambengan-plasa/10045083.,https://www.mobil123.com/dijual/ford-ecosport-titanium-jawa-timur-ambengan-plasa/10045083,Ford,EcoSport,Titanium,42500,Automatic,108,1499 cc,5,5,Pertamax,Putih,2014,Jawa Timur,Ambengan Plasa
2018 Ford Mustang 5.0 GT Fastback,"I am interested in your car on Mobil123.com - 2018 Ford Mustang 5,0 GT Fastback (Rp 1.900.000.000). https://www.mobil123.com/dijual/ford-mustang-gt-dki-jakarta-sunter/10005989.",https://www.mobil123.com/dijual/ford-mustang-gt-dki-jakarta-sunter/10005989,Ford,Mustang,GT,4000,Automatic,460,5038 cc,2,4,Pertamax,Abu-abu,2018,DKI Jakarta,Sunter
2008 Ford Everest 2.5 XLT SUV,I am interested in your car on Mobil123.com - 2008 Ford Everest 2.5 XLT SUV (Rp 128.000.000). https://www.mobil123.com/dijual/ford-everest-xlt-dki-jakarta-mangga-dua/10484459.,https://www.mobil123.com/dijual/ford-everest-xlt-dki-jakarta-mangga-dua/10484459,Ford,Everest,XLT,72500,Automatic,141,2499 cc,5,7,Solar,Hitam,2008,DKI Jakarta,Mangga Dua
2016 Ford Mustang 2.3 Convertible,I am interested in your car on Mobil123.com - 2016 Ford Mustang 2.3 ecoboost kilometer 3000 (Rp 1.145.000.000). https://www.mobil123.com/dijual/ford-mustang-dki-jakarta-tambora/10403970.,https://www.mobil123.com/dijual/ford-mustang-dki-jakarta-tambora/10403970,Ford,Mustang,,3000,Automatic,312,2261 cc,2,4,Pertamax,Putih,2016,DKI Jakarta,Tambora
2021 Ford Mustang 2.3 High Performance Fastback,I am interested in your car on Mobil123.com - 2021 Ford Mustang 2.3 High Performance Fastback (Rp 1.480.000.000). https://www.mobil123.com/dijual/ford-mustang-high-performance-dki-jakarta-ancol/9779442.,https://www.mobil123.com/dijual/ford-mustang-high-performance-dki-jakarta-ancol/9779442,Ford,Mustang,High Performance,5000,Automatic,330,2261 cc,2,4,Pertamax,Abu-abu,2021,DKI Jakarta,Ancol
2010 Ford Fiesta 1.4 Trend Hatchback,I am interested in your car on Mobil123.com - 2010 Ford Fiesta 1.4 Trend Hatchback (Rp 88.000.000). https://www.mobil123.com/dijual/ford-fiesta-trend-dki-jakarta-ancol/10356766.,https://www.mobil123.com/dijual/ford-fiesta-trend-dki-jakarta-ancol/10356766,Ford,Fiesta,Trend,144000,Automatic,94,1388 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Ancol
2015 Ford Fiesta 1.5 Trend Hatchback,"I am interested in your car on Mobil123.com - 2015 Ford Fiesta 1,5 Trend Hatchback (Rp 110.000.000). https://www.mobil123.com/dijual/ford-fiesta-trend-jawa-barat-bekasi/10501035.",https://www.mobil123.com/dijual/ford-fiesta-trend-jawa-barat-bekasi/10501035,Ford,Fiesta,Trend,100000,Automatic,110,1498 cc,5,5,Pertamax,Putih,2015,Jawa Barat,Bekasi
2010 Ford Everest 2.5 LTD SUV,I am interested in your car on Mobil123.com - 2010 Ford Everest 2.5 LTD SUV full orisinil (Rp 188.000.000). https://www.mobil123.com/dijual/ford-everest-ltd-banten-gading-serpong/10444628.,https://www.mobil123.com/dijual/ford-everest-ltd-banten-gading-serpong/10444628,Ford,Everest,LTD,102500,Automatic,141,2499 cc,5,7,Solar,Silver,2010,Banten,Gading Serpong
2021 Ford Mustang 2.3 High Performance Fastback,I am interested in your car on Mobil123.com - 2021 Ford Mustang 2.3 High Performance Fastback (Rp 1.575.000.000). https://www.mobil123.com/dijual/ford-mustang-high-performance-dki-jakarta-kelapa-gading/9524758.,https://www.mobil123.com/dijual/ford-mustang-high-performance-dki-jakarta-kelapa-gading/9524758,Ford,Mustang,High Performance,2500,Automatic,330,2261 cc,2,4,Pertamax,Biru,2021,DKI Jakarta,Kelapa Gading
2022 Ford Mustang 2.3 Fastback,I am interested in your car on Mobil123.com - 2022 Ford Mustang 2.3 Fastback (Rp 1.575.000.000). https://www.mobil123.com/dijual/ford-mustang-dki-jakarta-kebayoran-baru/10318775.,https://www.mobil123.com/dijual/ford-mustang-dki-jakarta-kebayoran-baru/10318775,Ford,Mustang,,2500,Automatic,300,2261 cc,2,4,Pertamax,Biru,2022,DKI Jakarta,Kebayoran Baru
2010 Ford Everest 2.5 XLT SUV,I am interested in your car on Mobil123.com - 2010 Ford Everest 2.5 XLT XLT SUV Limited TDP 43 Jt RARE Sangat Istimewah (Rp 179.000.000). https://www.mobil123.com/dijual/ford-everest-xlt-dki-jakarta-permata-hijau/10192862.,https://www.mobil123.com/dijual/ford-everest-xlt-dki-jakarta-permata-hijau/10192862,Ford,Everest,XLT,102500,Automatic,141,2499 cc,5,7,Solar,Silver,2010,DKI Jakarta,Permata Hijau
2014 Ford EcoSport 1.5 Titanium SUV,"I am interested in your car on Mobil123.com - 2014 Ford EcoSport 1,5 Titanium SUV (Rp 112.000.000). https://www.mobil123.com/dijual/ford-ecosport-titanium-dki-jakarta-halim-perdana-kusuma/10445076.",https://www.mobil123.com/dijual/ford-ecosport-titanium-dki-jakarta-halim-perdana-kusuma/10445076,Ford,EcoSport,Titanium,85000,Automatic,108,1499 cc,5,5,Pertamax,Silver,2014,DKI Jakarta,Halim Perdana Kusuma
