display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2013 Subaru Forester 2.0 2.0XT SUV,I am interested in your car on Mobil123.com - 2013 Subaru Forester 2.0 2.0XT SUV. LOW KM 78ribu. Pajak Desember 2023. Tangan Pertama. Mulus dan Terawat. Panoramic Sunroof. AWD. Siap Gas (Rp 240.000.000). https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-cempaka-putih/10671990.,https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-cempaka-putih/10671990,Subaru,Forester,2.0XT,77500,Automatic,240,1998 cc,5,5,Pertamax,Hitam,2013,DKI Jakarta,Cempaka Putih
2012 Subaru Forester 2.0 X SUV,I am interested in your car on Mobil123.com - 2012 Subaru Forester 2.0 X SUV (Rp 147.000.000). https://www.mobil123.com/dijual/subaru-forester-x-dki-jakarta-kelapa-gading/10592034.,https://www.mobil123.com/dijual/subaru-forester-x-dki-jakarta-kelapa-gading/10592034,Subaru,Forester,X,65000,Automatic,148,1994 cc,5,5,Pertamax,Hitam,2012,DKI Jakarta,Kelapa Gading
2014 Subaru XV 2.0 Premium SUV,I am interested in your car on Mobil123.com - 2014 Subaru XV 2.0 Premium SUV (Rp 175.000.000). https://www.mobil123.com/dijual/subaru-xv-premium-jawa-tengah-semarang-tengah/10384971.,https://www.mobil123.com/dijual/subaru-xv-premium-jawa-tengah-semarang-tengah/10384971,Subaru,XV,Premium,57500,Automatic,150,1995 cc,5,5,Pertamax,Abu-abu,2014,Jawa Tengah,Semarang Tengah
2012 Subaru Legacy 2.0 Sedan,I am interested in your car on Mobil123.com - 2012 Subaru Legacy 2.0 Sedan (Rp 195.000.000). https://www.mobil123.com/dijual/subaru-legacy-dki-jakarta-mangga-dua/10385180.,https://www.mobil123.com/dijual/subaru-legacy-dki-jakarta-mangga-dua/10385180,Subaru,Legacy,,32500,Automatic,149,1994 cc,4,5,Pertamax,Putih,2012,DKI Jakarta,Mangga Dua
2012 Subaru Forester 2.5 XT SUV,I am interested in your car on Mobil123.com - 2012 Subaru Forester 2.5 XT SUV Kredit TDP 16 juta (Rp 198.000.000). https://www.mobil123.com/dijual/subaru-forester-xt-dki-jakarta-ampera/10371609.,https://www.mobil123.com/dijual/subaru-forester-xt-dki-jakarta-ampera/10371609,Subaru,Forester,XT,107500,Automatic,227,2457 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Ampera
2013 Subaru XV 2.0 Premium SUV,I am interested in your car on Mobil123.com - 2013 Subaru XV 2.0 Premium SUV (Rp 155.000.000). https://www.mobil123.com/dijual/subaru-xv-premium-dki-jakarta-pesanggarahan/10203153.,https://www.mobil123.com/dijual/subaru-xv-premium-dki-jakarta-pesanggarahan/10203153,Subaru,XV,Premium,147000,Automatic,150,1995 cc,5,5,Pertamax,Putih,2013,DKI Jakarta,Pesanggarahan
2009 Subaru Impreza 2.0 2 Sedan,I am interested in your car on Mobil123.com - 2009 Subaru Impreza 2.0 2 Sedan (Rp 285.000.000). https://www.mobil123.com/dijual/subaru-impreza-2-yogyakarta-banguntapan/10251333.,https://www.mobil123.com/dijual/subaru-impreza-2-yogyakarta-banguntapan/10251333,Subaru,Impreza,2,76000,Automatic,150,1994 cc,4,5,Pertamax,Hitam,2009,Yogyakarta,Banguntapan
2011 Subaru WRX STi 2.5 Sedan,I am interested in your car on Mobil123.com - Subaru WRX STI Manual FULL MODS (Rp 645.000.000). https://www.mobil123.com/dijual/subaru-wrx-sti-dki-jakarta-kebayoran-lama/9993654.,https://www.mobil123.com/dijual/subaru-wrx-sti-dki-jakarta-kebayoran-lama/9993654,Subaru,WRX STi,,47500,Manual,296,2457 cc,4,5,Pertamax,Hitam,2011,DKI Jakarta,Kebayoran Lama
2013 Subaru Forester 2.0 2.0XT SUV,I am interested in your car on Mobil123.com - 2013 Subaru Forester 2.0 2.0XT SUV (Rp 270.000.000). https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-cilandak/9864631.,https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-cilandak/9864631,Subaru,Forester,2.0XT,82500,Automatic,240,1998 cc,5,5,Pertamax,Hitam,2013,DKI Jakarta,Cilandak
2013 Subaru Forester 2.0 2.0XT SUV,I am interested in your car on Mobil123.com - 2013 Subaru Forester 2.0 2.0XT SUV (Rp 270.000.000). https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-setiabudi/9811771.,https://www.mobil123.com/dijual/subaru-forester-2-0xt-dki-jakarta-setiabudi/9811771,Subaru,Forester,2.0XT,80000,Automatic,240,1998 cc,5,5,Pertamax,Hitam,2013,DKI Jakarta,Setiabudi
2013 Subaru WRX STi 2.5 A-Line Sedan,I am interested in your car on Mobil123.com - 2013 Subaru WRX STi 2.5 A-Line Sedan (Rp 550.000.000). https://www.mobil123.com/dijual/subaru-wrx-sti-a-line-dki-jakarta-kelapa-gading/9150977.,https://www.mobil123.com/dijual/subaru-wrx-sti-a-line-dki-jakarta-kelapa-gading/9150977,Subaru,WRX STi,A-Line,52500,Automatic,296,2457 cc,4,5,Pertamax,Biru,2013,DKI Jakarta,Kelapa Gading
2011 Subaru WRX STi 2.5 Sedan,I am interested in your car on Mobil123.com - 2011 Subaru WRX STi UK Spec. (Rp 545.000.000). https://www.mobil123.com/dijual/subaru-wrx-sti-dki-jakarta-lebak-bulus/9182698.,https://www.mobil123.com/dijual/subaru-wrx-sti-dki-jakarta-lebak-bulus/9182698,Subaru,WRX STi,,7500,Manual,296,2457 cc,4,5,Pertamax,Hitam,2011,DKI Jakarta,Lebak Bulus
